query_index,candidate_index,query_figure_id,candidate_figure_id,query_paper_id,candidate_paper_id,query_field,candidate_field,similarity,rank,negative_type
9963,24509,FIG_00009964,FIG_00024510,2605.28886v1,2605.15765v1,ML,ROBOTICS,0.851900577545166,2,inter_paper
9963,19720,FIG_00009964,FIG_00019721,2605.28886v1,2602.17855v1,ML,IMAGING,0.8351095914840698,3,inter_paper
9963,14675,FIG_00009964,FIG_00014676,2605.28886v1,2605.18378v1,ML,IMAGING,0.8208258748054504,4,inter_paper
9963,21356,FIG_00009964,FIG_00021357,2605.28886v1,2605.27046v1,ML,ROBOTICS,0.8115655183792114,5,inter_paper
9963,32130,FIG_00009964,FIG_00032131,2605.28886v1,2601.17228v1,ML,BIOINFO,0.8091917037963867,6,inter_paper
9963,33922,FIG_00009964,FIG_00033923,2605.28886v1,2512.00126v2,ML,BIOINFO,0.8065717816352844,7,inter_paper
9963,19566,FIG_00009964,FIG_00019567,2605.28886v1,2602.20218v3,ML,IMAGING,0.7848902940750122,8,inter_paper
9963,33876,FIG_00009964,FIG_00033877,2605.28886v1,2512.00521v2,ML,BIOINFO,0.7835813760757446,9,inter_paper
9963,31567,FIG_00009964,FIG_00031568,2605.28886v1,2602.09793v2,ML,BIOINFO,0.7803176641464233,10,inter_paper
9963,30087,FIG_00009964,FIG_00030088,2605.28886v1,2604.13980v1,ML,BIOINFO,0.7798930406570435,11,inter_paper
9963,29363,FIG_00009964,FIG_00029364,2605.28886v1,2605.07608v1,ML,BIOINFO,0.7771738171577454,12,inter_paper
9965,31645,FIG_00009966,FIG_00031646,2605.28886v1,2602.07084v1,ML,BIOINFO,0.7730003595352173,1,inter_paper
9965,14865,FIG_00009966,FIG_00014866,2605.28886v1,2605.15564v1,ML,IMAGING,0.7602529525756836,2,inter_paper
9968,15961,FIG_00009969,FIG_00015962,2605.27913v1,2604.23146v2,ML,IMAGING,0.8902041912078857,3,inter_paper
9968,10334,FIG_00009969,FIG_00010335,2605.27913v1,2605.27526v1,ML,ML,0.8891088962554932,4,inter_paper
9968,10782,FIG_00009969,FIG_00010783,2605.27913v1,2605.26814v1,ML,ML,0.8886333703994751,5,inter_paper
9968,15055,FIG_00009969,FIG_00015056,2605.27913v1,2605.12562v1,ML,IMAGING,0.8882890939712524,6,inter_paper
9969,12755,FIG_00009970,FIG_00012756,2605.27913v1,2605.30140v1,ML,CV,0.8971830010414124,1,inter_paper
9969,32040,FIG_00009970,FIG_00032041,2605.27913v1,2601.17582v2,ML,BIOINFO,0.8961935043334961,2,inter_paper
9969,30782,FIG_00009970,FIG_00030783,2605.27913v1,2603.15006v1,ML,BIOINFO,0.8958420753479004,3,inter_paper
9969,34136,FIG_00009970,FIG_00034137,2605.27913v1,2511.17695v4,ML,BIOINFO,0.8922829627990723,4,inter_paper
9969,29255,FIG_00009970,FIG_00029256,2605.27913v1,2605.11221v1,ML,BIOINFO,0.8910508155822754,5,inter_paper
9969,21080,FIG_00009970,FIG_00021081,2605.27913v1,2605.28527v1,ML,ROBOTICS,0.8875149488449097,6,inter_paper
9969,30025,FIG_00009970,FIG_00030026,2605.27913v1,2604.16586v1,ML,BIOINFO,0.8864407539367676,7,inter_paper
9969,31636,FIG_00009970,FIG_00031637,2605.27913v1,2602.07103v1,ML,BIOINFO,0.8859361410140991,8,inter_paper
9973,25202,FIG_00009974,FIG_00025203,2605.27913v1,2605.13403v1,ML,ROBOTICS,0.8987051844596863,4,inter_paper
9973,34672,FIG_00009974,FIG_00034673,2605.27913v1,2605.31526v1,ML,SIGNAL,0.8949826955795288,5,inter_paper
9974,29546,FIG_00009975,FIG_00029547,2605.27913v1,2605.03061v2,ML,BIOINFO,0.8861442804336548,1,inter_paper
9974,10758,FIG_00009975,FIG_00010759,2605.27913v1,2605.26844v1,ML,ML,0.8724371194839478,2,inter_paper
9974,30701,FIG_00009975,FIG_00030702,2605.27913v1,2603.16984v1,ML,BIOINFO,0.8644386529922485,3,inter_paper
9974,27283,FIG_00009975,FIG_00027284,2605.27913v1,2605.07079v1,ML,ROBOTICS,0.8614623546600342,4,inter_paper
9974,29313,FIG_00009975,FIG_00029314,2605.27913v1,2605.08711v1,ML,BIOINFO,0.8595038056373596,5,inter_paper
9974,9985,FIG_00009975,FIG_00009986,2605.27913v1,2605.27892v1,ML,ML,0.857976496219635,6,inter_paper
9974,30111,FIG_00009975,FIG_00030112,2605.27913v1,2604.13175v1,ML,BIOINFO,0.8570880889892578,7,inter_paper
9974,29547,FIG_00009975,FIG_00029548,2605.27913v1,2605.03061v2,ML,BIOINFO,0.8567473888397217,8,inter_paper
9974,10641,FIG_00009975,FIG_00010642,2605.27913v1,2605.26990v1,ML,ML,0.8559756278991699,9,inter_paper
9974,21127,FIG_00009975,FIG_00021128,2605.27913v1,2605.28330v1,ML,ROBOTICS,0.855661153793335,10,inter_paper
9974,10334,FIG_00009975,FIG_00010335,2605.27913v1,2605.27526v1,ML,ML,0.8546245694160461,11,inter_paper
9974,27279,FIG_00009975,FIG_00027280,2605.27913v1,2605.07079v1,ML,ROBOTICS,0.8542158007621765,12,inter_paper
9974,30168,FIG_00009975,FIG_00030169,2605.27913v1,2604.09451v1,ML,BIOINFO,0.8538013100624084,13,inter_paper
9974,19139,FIG_00009975,FIG_00019140,2605.27913v1,2603.01997v1,ML,IMAGING,0.8528916239738464,14,inter_paper
9974,21056,FIG_00009975,FIG_00021057,2605.27913v1,2605.22550v1,ML,CV,0.8505498170852661,15,inter_paper
9976,20356,FIG_00009977,FIG_00020357,2605.27892v1,2602.07393v1,ML,IMAGING,0.8873128890991211,1,inter_paper
9976,14829,FIG_00009977,FIG_00014830,2605.27892v1,2605.15579v1,ML,IMAGING,0.8855332732200623,2,inter_paper
9976,14775,FIG_00009977,FIG_00014776,2605.27892v1,2605.16764v1,ML,IMAGING,0.8849821090698242,3,inter_paper
9976,17995,FIG_00009977,FIG_00017996,2605.27892v1,2603.17702v1,ML,IMAGING,0.8821521997451782,4,inter_paper
9976,15707,FIG_00009977,FIG_00015708,2605.27892v1,2604.27326v1,ML,IMAGING,0.875339150428772,5,inter_paper
9976,13883,FIG_00009977,FIG_00013884,2605.27892v1,2605.30770v1,ML,ROBOTICS,0.8733215928077698,6,inter_paper
9976,11791,FIG_00009977,FIG_00011792,2605.27892v1,2605.25967v1,ML,ML,0.873004674911499,7,inter_paper
9976,30959,FIG_00009977,FIG_00030960,2605.27892v1,2603.06087v1,ML,BIOINFO,0.8720955848693848,8,inter_paper
9978,9993,FIG_00009979,FIG_00009994,2605.27892v1,2605.27892v1,ML,ML,0.8061014413833618,1,intra_paper
9980,18987,FIG_00009981,FIG_00018988,2605.27892v1,2603.03654v1,ML,IMAGING,0.8881703019142151,2,inter_paper
9980,21838,FIG_00009981,FIG_00021839,2605.27892v1,2605.24881v1,ML,ROBOTICS,0.8796665668487549,3,inter_paper
9980,19047,FIG_00009981,FIG_00019048,2605.27892v1,2603.03654v1,ML,IMAGING,0.8757917881011963,4,inter_paper
9980,33582,FIG_00009981,FIG_00033583,2605.27892v1,2512.04225v1,ML,BIOINFO,0.8681105375289917,5,inter_paper
9980,19049,FIG_00009981,FIG_00019050,2605.27892v1,2603.03654v1,ML,IMAGING,0.8663758039474487,6,inter_paper
9980,28101,FIG_00009981,FIG_00028102,2605.27892v1,2601.16011v1,ML,IMAGING,0.8653386235237122,7,inter_paper
9980,19040,FIG_00009981,FIG_00019041,2605.27892v1,2603.03654v1,ML,IMAGING,0.8628385066986084,8,inter_paper
9980,31679,FIG_00009981,FIG_00031680,2605.27892v1,2602.05196v1,ML,BIOINFO,0.8626539707183838,9,inter_paper
9980,20854,FIG_00009981,FIG_00020855,2605.27892v1,2605.22649v1,ML,CV,0.8623696565628052,10,inter_paper
9980,10754,FIG_00009981,FIG_00010755,2605.27892v1,2605.26850v1,ML,ML,0.8597817420959473,11,inter_paper
9980,22739,FIG_00009981,FIG_00022740,2605.27892v1,2605.21188v1,ML,ROBOTICS,0.8597532510757446,12,inter_paper
9980,19039,FIG_00009981,FIG_00019040,2605.27892v1,2603.03654v1,ML,IMAGING,0.8563122749328613,13,inter_paper
9980,19052,FIG_00009981,FIG_00019053,2605.27892v1,2603.03654v1,ML,IMAGING,0.854417622089386,14,inter_paper
9980,23708,FIG_00009981,FIG_00023709,2605.27892v1,2605.18543v1,ML,ROBOTICS,0.8507652282714844,15,inter_paper
9980,30454,FIG_00009981,FIG_00030455,2605.27892v1,2603.27017v2,ML,BIOINFO,0.8492844700813293,16,inter_paper
9980,31825,FIG_00009981,FIG_00031826,2605.27892v1,2602.02825v1,ML,BIOINFO,0.8490942120552063,17,inter_paper
9981,12835,FIG_00009982,FIG_00012836,2605.27892v1,2605.30060v2,ML,CV,0.8996328115463257,7,inter_paper
9981,29463,FIG_00009982,FIG_00029464,2605.27892v1,2605.05254v1,ML,BIOINFO,0.8991506099700928,8,inter_paper
9981,14877,FIG_00009982,FIG_00014878,2605.27892v1,2605.15490v1,ML,IMAGING,0.8988180160522461,9,inter_paper
9981,29247,FIG_00009982,FIG_00029248,2605.27892v1,2605.11258v1,ML,BIOINFO,0.8974682092666626,10,inter_paper
9981,29462,FIG_00009982,FIG_00029463,2605.27892v1,2605.05254v1,ML,BIOINFO,0.8966180086135864,11,inter_paper
9981,24439,FIG_00009982,FIG_00024440,2605.27892v1,2605.15935v1,ML,ROBOTICS,0.8965228796005249,12,inter_paper
9981,10328,FIG_00009982,FIG_00010329,2605.27892v1,2605.27526v1,ML,ML,0.8958870768547058,13,inter_paper
9986,13112,FIG_00009987,FIG_00013113,2605.27892v1,2605.29549v1,ML,CV,0.8997997045516968,13,inter_paper
9986,33561,FIG_00009987,FIG_00033562,2605.27892v1,2512.04393v2,ML,BIOINFO,0.8969591856002808,14,inter_paper
9986,11889,FIG_00009987,FIG_00011890,2605.27892v1,2605.31590v1,ML,CV,0.8961976766586304,15,inter_paper
9986,30820,FIG_00009987,FIG_00030821,2605.27892v1,2603.12351v1,ML,BIOINFO,0.8957521915435791,16,inter_paper
9987,15612,FIG_00009988,FIG_00015613,2605.27892v1,2605.00698v1,ML,IMAGING,0.892241358757019,1,inter_paper
9987,26267,FIG_00009988,FIG_00026268,2605.27892v1,2605.10484v1,ML,ROBOTICS,0.8907514214515686,2,inter_paper
9987,23204,FIG_00009988,FIG_00023205,2605.27892v1,2605.19881v1,ML,ROBOTICS,0.8866323828697205,3,inter_paper
9987,19572,FIG_00009988,FIG_00019573,2605.27892v1,2602.19268v1,ML,IMAGING,0.8824834823608398,4,inter_paper
9987,30707,FIG_00009988,FIG_00030708,2605.27892v1,2603.16741v1,ML,BIOINFO,0.880861222743988,5,inter_paper
9987,26681,FIG_00009988,FIG_00026682,2605.27892v1,2605.09465v1,ML,ROBOTICS,0.8788869380950928,6,inter_paper
9987,33540,FIG_00009988,FIG_00033541,2605.27892v1,2512.04393v2,ML,BIOINFO,0.8785991072654724,7,inter_paper
9987,15374,FIG_00009988,FIG_00015375,2605.27892v1,2605.06878v1,ML,IMAGING,0.8762683272361755,8,inter_paper
9987,31250,FIG_00009988,FIG_00031251,2605.27892v1,2602.21993v1,ML,BIOINFO,0.8757527470588684,9,inter_paper
9987,23720,FIG_00009988,FIG_00023721,2605.27892v1,2605.18441v1,ML,ROBOTICS,0.8749898672103882,10,inter_paper
9987,26858,FIG_00009988,FIG_00026859,2605.27892v1,2605.09073v1,ML,ROBOTICS,0.8726738691329956,11,inter_paper
9987,17972,FIG_00009988,FIG_00017973,2605.27892v1,2603.18119v1,ML,IMAGING,0.8717456459999084,12,inter_paper
9987,31248,FIG_00009988,FIG_00031249,2605.27892v1,2602.21993v1,ML,BIOINFO,0.8710706830024719,13,inter_paper
9987,34127,FIG_00009988,FIG_00034128,2605.27892v1,2511.17996v1,ML,BIOINFO,0.8705355525016785,14,inter_paper
9987,11524,FIG_00009988,FIG_00011525,2605.27892v1,2605.26243v1,ML,ML,0.8688463568687439,15,inter_paper
9987,15969,FIG_00009988,FIG_00015970,2605.27892v1,2604.23146v2,ML,IMAGING,0.8674283623695374,16,inter_paper
9987,30805,FIG_00009988,FIG_00030806,2605.27892v1,2603.13051v1,ML,BIOINFO,0.8672441840171814,17,inter_paper
9988,21838,FIG_00009989,FIG_00021839,2605.27892v1,2605.24881v1,ML,ROBOTICS,0.8971558213233948,1,inter_paper
9988,33582,FIG_00009989,FIG_00033583,2605.27892v1,2512.04225v1,ML,BIOINFO,0.8896056413650513,2,inter_paper
9988,28101,FIG_00009989,FIG_00028102,2605.27892v1,2601.16011v1,ML,IMAGING,0.8827164173126221,3,inter_paper
9988,18987,FIG_00009989,FIG_00018988,2605.27892v1,2603.03654v1,ML,IMAGING,0.8640865087509155,4,inter_paper
9988,19047,FIG_00009989,FIG_00019048,2605.27892v1,2603.03654v1,ML,IMAGING,0.8593491315841675,5,inter_paper
9988,22739,FIG_00009989,FIG_00022740,2605.27892v1,2605.21188v1,ML,ROBOTICS,0.8569148778915405,6,inter_paper
9988,32395,FIG_00009989,FIG_00032396,2605.27892v1,2601.09173v4,ML,BIOINFO,0.8494246006011963,7,inter_paper
9988,19464,FIG_00009989,FIG_00019465,2605.27892v1,2602.21345v1,ML,IMAGING,0.8487688899040222,8,inter_paper
9988,29995,FIG_00009989,FIG_00029996,2605.27892v1,2604.16851v1,ML,BIOINFO,0.8463118076324463,9,inter_paper
9988,31825,FIG_00009989,FIG_00031826,2605.27892v1,2602.02825v1,ML,BIOINFO,0.8445815443992615,10,inter_paper
9988,23708,FIG_00009989,FIG_00023709,2605.27892v1,2605.18543v1,ML,ROBOTICS,0.8431776762008667,11,inter_paper
9988,19049,FIG_00009989,FIG_00019050,2605.27892v1,2603.03654v1,ML,IMAGING,0.8431238532066345,12,inter_paper
9988,10754,FIG_00009989,FIG_00010755,2605.27892v1,2605.26850v1,ML,ML,0.8430058360099792,13,inter_paper
9988,19040,FIG_00009989,FIG_00019041,2605.27892v1,2603.03654v1,ML,IMAGING,0.8427175283432007,14,inter_paper
9988,20572,FIG_00009989,FIG_00020573,2605.27892v1,2602.04032v1,ML,IMAGING,0.8365568518638611,15,inter_paper
9993,33105,FIG_00009994,FIG_00033106,2605.27892v1,2512.14019v1,ML,BIOINFO,0.788811981678009,1,inter_paper
9993,23291,FIG_00009994,FIG_00023292,2605.27892v1,2605.19631v1,ML,ROBOTICS,0.7882715463638306,2,inter_paper
9993,18126,FIG_00009994,FIG_00018127,2605.27892v1,2603.15475v1,ML,IMAGING,0.7739891409873962,3,inter_paper
9993,15519,FIG_00009994,FIG_00015520,2605.27892v1,2605.02615v1,ML,IMAGING,0.7709584832191467,4,inter_paper
9993,33021,FIG_00009994,FIG_00033022,2605.27892v1,2512.17129v2,ML,BIOINFO,0.7699745297431946,5,inter_paper
9993,28645,FIG_00009994,FIG_00028646,2605.27892v1,2605.25388v1,ML,BIOINFO,0.7692952156066895,6,inter_paper
9993,11197,FIG_00009994,FIG_00011198,2605.27892v1,2605.26434v1,ML,ML,0.7691811323165894,7,inter_paper
9993,31851,FIG_00009994,FIG_00031852,2605.27892v1,2602.02128v2,ML,BIOINFO,0.7603921890258789,8,inter_paper
9993,31833,FIG_00009994,FIG_00031834,2605.27892v1,2602.02128v2,ML,BIOINFO,0.7559094429016113,9,inter_paper
9993,26044,FIG_00009994,FIG_00026045,2605.27892v1,2605.12561v1,ML,ROBOTICS,0.7535797953605652,10,inter_paper
9994,19479,FIG_00009995,FIG_00019480,2605.27892v1,2602.21163v1,ML,IMAGING,0.8996584415435791,5,inter_paper
9994,33944,FIG_00009995,FIG_00033945,2605.27892v1,2512.00100v1,ML,BIOINFO,0.8976756930351257,6,inter_paper
9994,17156,FIG_00009995,FIG_00017157,2605.27892v1,2604.02846v2,ML,IMAGING,0.8958157300949097,7,inter_paper
9994,18143,FIG_00009995,FIG_00018144,2605.27892v1,2603.15184v1,ML,IMAGING,0.8955897092819214,8,inter_paper
9994,23522,FIG_00009995,FIG_00023523,2605.27892v1,2605.19120v1,ML,ROBOTICS,0.8952699899673462,9,inter_paper
9994,28604,FIG_00009995,FIG_00028605,2605.27892v1,2605.30382v1,ML,BIOINFO,0.8948671817779541,10,inter_paper
9994,17021,FIG_00009995,FIG_00017022,2605.27892v1,2604.04407v1,ML,IMAGING,0.89432692527771,11,inter_paper
9994,12782,FIG_00009995,FIG_00012783,2605.27892v1,2605.30099v1,ML,CV,0.8938740491867065,12,inter_paper
9994,16174,FIG_00009995,FIG_00016175,2605.27892v1,2604.19176v1,ML,IMAGING,0.8903870582580566,13,inter_paper
9998,24543,FIG_00009999,FIG_00024544,2605.27835v1,2605.15654v1,ML,ROBOTICS,0.8868234157562256,1,inter_paper
9998,33504,FIG_00009999,FIG_00033505,2605.27835v1,2512.05365v1,ML,BIOINFO,0.8854918479919434,2,inter_paper
9998,19970,FIG_00009999,FIG_00019971,2605.27835v1,2602.12705v4,ML,IMAGING,0.8837658166885376,3,inter_paper
9998,11067,FIG_00009999,FIG_00011068,2605.27835v1,2605.26548v1,ML,ML,0.8823131322860718,4,inter_paper
9998,26704,FIG_00009999,FIG_00026705,2605.27835v1,2605.09410v1,ML,ROBOTICS,0.87953782081604,5,inter_paper
9998,21826,FIG_00009999,FIG_00021827,2605.27835v1,2605.24924v1,ML,ROBOTICS,0.8790818452835083,6,inter_paper
9998,14062,FIG_00009999,FIG_00014063,2605.27835v1,2605.29564v1,ML,ROBOTICS,0.8773478269577026,7,inter_paper
9998,22709,FIG_00009999,FIG_00022710,2605.27835v1,2605.21372v1,ML,ROBOTICS,0.8756888508796692,8,inter_paper
9998,19968,FIG_00009999,FIG_00019969,2605.27835v1,2602.12705v4,ML,IMAGING,0.8743969202041626,9,inter_paper
9998,13190,FIG_00009999,FIG_00013191,2605.27835v1,2605.29447v1,ML,CV,0.872374415397644,10,inter_paper
9998,24197,FIG_00009999,FIG_00024198,2605.27835v1,2605.16858v1,ML,ROBOTICS,0.8721907734870911,11,inter_paper
9998,34478,FIG_00009999,FIG_00034479,2605.27835v1,2511.09576v1,ML,BIOINFO,0.8708802461624146,12,inter_paper
9999,11932,FIG_00010000,FIG_00011933,2605.27835v1,2605.31557v1,ML,CV,0.8307883739471436,5,inter_paper
9999,30264,FIG_00010000,FIG_00030265,2605.27835v1,2604.06262v1,ML,BIOINFO,0.823659360408783,6,inter_paper
9999,17729,FIG_00010000,FIG_00017730,2605.27835v1,2603.22856v1,ML,IMAGING,0.8218650817871094,7,inter_paper
9999,30072,FIG_00010000,FIG_00030073,2605.27835v1,2604.14334v2,ML,BIOINFO,0.8198230862617493,8,inter_paper
9999,29395,FIG_00010000,FIG_00029396,2605.27835v1,2605.05985v1,ML,BIOINFO,0.8142393231391907,9,inter_paper
10000,17487,FIG_00010001,FIG_00017488,2605.27835v1,2603.26387v1,ML,IMAGING,0.8384829759597778,4,inter_paper
10000,11932,FIG_00010001,FIG_00011933,2605.27835v1,2605.31557v1,ML,CV,0.8371758460998535,5,inter_paper
10000,30072,FIG_00010001,FIG_00030073,2605.27835v1,2604.14334v2,ML,BIOINFO,0.8333228826522827,6,inter_paper
10000,25261,FIG_00010001,FIG_00025262,2605.27835v1,2605.13328v1,ML,ROBOTICS,0.8312654495239258,7,inter_paper
10000,24198,FIG_00010001,FIG_00024199,2605.27835v1,2605.16858v1,ML,ROBOTICS,0.83067786693573,8,inter_paper
10001,29395,FIG_00010002,FIG_00029396,2605.27835v1,2605.05985v1,ML,BIOINFO,0.8586982488632202,3,inter_paper
10001,33519,FIG_00010002,FIG_00033520,2605.27835v1,2512.05256v1,ML,BIOINFO,0.8468440771102905,4,inter_paper
10001,24198,FIG_00010002,FIG_00024199,2605.27835v1,2605.16858v1,ML,ROBOTICS,0.8435706496238708,5,inter_paper
10002,29249,FIG_00010003,FIG_00029250,2605.27835v1,2605.11258v1,ML,BIOINFO,0.8013421893119812,2,inter_paper
10002,30072,FIG_00010003,FIG_00030073,2605.27835v1,2604.14334v2,ML,BIOINFO,0.793864369392395,3,inter_paper
10002,29395,FIG_00010003,FIG_00029396,2605.27835v1,2605.05985v1,ML,BIOINFO,0.7908152937889099,4,inter_paper
10002,17487,FIG_00010003,FIG_00017488,2605.27835v1,2603.26387v1,ML,IMAGING,0.7884274125099182,5,inter_paper
10002,25261,FIG_00010003,FIG_00025262,2605.27835v1,2605.13328v1,ML,ROBOTICS,0.7779069542884827,6,inter_paper
10003,29395,FIG_00010004,FIG_00029396,2605.27835v1,2605.05985v1,ML,BIOINFO,0.8390650749206543,1,inter_paper
10003,24198,FIG_00010004,FIG_00024199,2605.27835v1,2605.16858v1,ML,ROBOTICS,0.824486494064331,2,inter_paper
10003,17487,FIG_00010004,FIG_00017488,2605.27835v1,2603.26387v1,ML,IMAGING,0.8163775205612183,3,inter_paper
10011,10713,FIG_00010012,FIG_00010714,2605.27831v1,2605.27477v1,ML,ML,0.8973824381828308,5,inter_paper
10011,33031,FIG_00010012,FIG_00033032,2605.27831v1,2512.17106v1,ML,BIOINFO,0.8972415328025818,6,inter_paper
10011,10714,FIG_00010012,FIG_00010715,2605.27831v1,2605.27477v1,ML,ML,0.8949661254882812,7,inter_paper
10011,10712,FIG_00010012,FIG_00010713,2605.27831v1,2605.27477v1,ML,ML,0.8911164999008179,8,inter_paper
10011,10705,FIG_00010012,FIG_00010706,2605.27831v1,2605.27477v1,ML,ML,0.8886343240737915,9,inter_paper
10011,10702,FIG_00010012,FIG_00010703,2605.27831v1,2605.27477v1,ML,ML,0.8862906098365784,10,inter_paper
10011,30842,FIG_00010012,FIG_00030843,2605.27831v1,2603.11476v1,ML,BIOINFO,0.8860413432121277,11,inter_paper
10011,10704,FIG_00010012,FIG_00010705,2605.27831v1,2605.27477v1,ML,ML,0.8852908611297607,12,inter_paper
10011,10703,FIG_00010012,FIG_00010704,2605.27831v1,2605.27477v1,ML,ML,0.8812706470489502,13,inter_paper
10011,28416,FIG_00010012,FIG_00028417,2605.27831v1,2601.11833v2,ML,IMAGING,0.880447506904602,14,inter_paper
10014,29309,FIG_00010015,FIG_00029310,2605.27825v1,2605.08815v1,ML,BIOINFO,0.8950372338294983,4,inter_paper
10014,12143,FIG_00010015,FIG_00012144,2605.27825v1,2605.31351v1,ML,CV,0.8941901326179504,5,inter_paper
10014,23496,FIG_00010015,FIG_00023497,2605.27825v1,2605.19136v1,ML,ROBOTICS,0.8852413892745972,6,inter_paper
10014,15817,FIG_00010015,FIG_00015818,2605.27825v1,2605.00897v1,ML,IMAGING,0.8837265968322754,7,inter_paper
10014,25350,FIG_00010015,FIG_00025351,2605.27825v1,2605.13119v1,ML,ROBOTICS,0.8783130645751953,8,inter_paper
10015,21531,FIG_00010016,FIG_00021532,2605.27825v1,2605.26286v1,ML,ROBOTICS,0.8988007307052612,10,inter_paper
10015,21197,FIG_00010016,FIG_00021198,2605.27825v1,2605.28087v1,ML,ROBOTICS,0.8979427218437195,11,inter_paper
10015,21985,FIG_00010016,FIG_00021986,2605.27825v1,2605.24350v1,ML,ROBOTICS,0.8974798917770386,12,inter_paper
10015,27150,FIG_00010016,FIG_00027151,2605.27825v1,2605.07727v1,ML,ROBOTICS,0.897156834602356,13,inter_paper
10015,13097,FIG_00010016,FIG_00013098,2605.27825v1,2605.29575v1,ML,CV,0.8965318202972412,14,inter_paper
10020,11059,FIG_00010021,FIG_00011060,2605.27825v1,2605.26552v2,ML,ML,0.8999417424201965,11,inter_paper
10020,21988,FIG_00010021,FIG_00021989,2605.27825v1,2605.24350v1,ML,ROBOTICS,0.8986146450042725,12,inter_paper
10020,24240,FIG_00010021,FIG_00024241,2605.27825v1,2605.16692v2,ML,ROBOTICS,0.8985774517059326,13,inter_paper
10020,17756,FIG_00010021,FIG_00017757,2605.27825v1,2603.22776v1,ML,IMAGING,0.8976930379867554,14,inter_paper
10021,17328,FIG_00010022,FIG_00017329,2605.27825v1,2603.29404v1,ML,IMAGING,0.8939716219902039,1,inter_paper
10021,18751,FIG_00010022,FIG_00018752,2605.27825v1,2603.06279v1,ML,IMAGING,0.8769164681434631,2,inter_paper
10021,17101,FIG_00010022,FIG_00017102,2605.27825v1,2604.03224v1,ML,IMAGING,0.8615598678588867,3,inter_paper
10021,20103,FIG_00010022,FIG_00020104,2605.27825v1,2602.11903v2,ML,IMAGING,0.8597514629364014,4,inter_paper
10021,28539,FIG_00010022,FIG_00028540,2605.27825v1,2601.10228v1,ML,IMAGING,0.8327739238739014,5,inter_paper
10021,11842,FIG_00010022,FIG_00011843,2605.27825v1,2605.31597v1,ML,CV,0.8253100514411926,6,inter_paper
10021,25133,FIG_00010022,FIG_00025134,2605.27825v1,2605.13548v2,ML,ROBOTICS,0.8187493085861206,7,inter_paper
10021,23339,FIG_00010022,FIG_00023340,2605.27825v1,2605.19501v1,ML,ROBOTICS,0.8171882629394531,8,inter_paper
10021,29928,FIG_00010022,FIG_00029929,2605.27825v1,2604.16896v1,ML,BIOINFO,0.8016741275787354,9,inter_paper
10021,24749,FIG_00010022,FIG_00024750,2605.27825v1,2605.15153v2,ML,ROBOTICS,0.8010896444320679,10,inter_paper
10021,16981,FIG_00010022,FIG_00016982,2605.27825v1,2604.04507v2,ML,IMAGING,0.7926020622253418,11,inter_paper
10024,11764,FIG_00010025,FIG_00011765,2605.27825v1,2605.26012v1,ML,ML,0.8997100591659546,7,inter_paper
10024,10991,FIG_00010025,FIG_00010992,2605.27825v1,2605.26582v1,ML,ML,0.8965963125228882,8,inter_paper
10028,31220,FIG_00010029,FIG_00031221,2605.27809v2,2602.23459v1,ML,BIOINFO,0.8989682793617249,1,inter_paper
10028,19924,FIG_00010029,FIG_00019925,2605.27809v2,2602.13414v1,ML,IMAGING,0.8937697410583496,2,inter_paper
10028,34151,FIG_00010029,FIG_00034152,2605.27809v2,2511.16933v1,ML,BIOINFO,0.8927345275878906,3,inter_paper
10028,31221,FIG_00010029,FIG_00031222,2605.27809v2,2602.23459v1,ML,BIOINFO,0.891596794128418,4,inter_paper
10028,22207,FIG_00010029,FIG_00022208,2605.27809v2,2605.23098v1,ML,ROBOTICS,0.8883435726165771,5,inter_paper
10028,11606,FIG_00010029,FIG_00011607,2605.27809v2,2605.27458v1,ML,ML,0.8881809115409851,6,inter_paper
