anchor_id,positive_id,negative_id
FIG_00018441,FIG_00018445,FIG_00034592
FIG_00018441,FIG_00018445,FIG_00026739
FIG_00003080,FIG_00003081,FIG_00003291
FIG_00003080,FIG_00003081,FIG_00004171
FIG_00003080,FIG_00003081,FIG_00008580
FIG_00003080,FIG_00003081,FIG_00004066
FIG_00003080,FIG_00003081,FIG_00013274
FIG_00003765,FIG_00003766,FIG_00019604
FIG_00003765,FIG_00003766,FIG_00034597
FIG_00003765,FIG_00003766,FIG_00013206
FIG_00003765,FIG_00003766,FIG_00010458
FIG_00003765,FIG_00003766,FIG_00011097
FIG_00006386,FIG_00006389,FIG_00019567
FIG_00006386,FIG_00006389,FIG_00031242
FIG_00006386,FIG_00006389,FIG_00033686
FIG_00006386,FIG_00006389,FIG_00024510
FIG_00006386,FIG_00006389,FIG_00014676
FIG_00006386,FIG_00006390,FIG_00019567
FIG_00006386,FIG_00006390,FIG_00031242
FIG_00006386,FIG_00006390,FIG_00033686
FIG_00006386,FIG_00006390,FIG_00024510
FIG_00006386,FIG_00006390,FIG_00014676
FIG_00006386,FIG_00006387,FIG_00019567
FIG_00006386,FIG_00006387,FIG_00031242
FIG_00006386,FIG_00006387,FIG_00033686
FIG_00006386,FIG_00006387,FIG_00024510
FIG_00006386,FIG_00006387,FIG_00014676
FIG_00025138,FIG_00025139,FIG_00030350
FIG_00025138,FIG_00025139,FIG_00031422
FIG_00025138,FIG_00025139,FIG_00030349
FIG_00025138,FIG_00025139,FIG_00033778
FIG_00025138,FIG_00025139,FIG_00025982
FIG_00011031,FIG_00011045,FIG_00021915
FIG_00011031,FIG_00011045,FIG_00029870
FIG_00011031,FIG_00011045,FIG_00034672
FIG_00011031,FIG_00011045,FIG_00034671
FIG_00011031,FIG_00011045,FIG_00027680
FIG_00011031,FIG_00011050,FIG_00021915
FIG_00011031,FIG_00011050,FIG_00029870
FIG_00011031,FIG_00011050,FIG_00034672
FIG_00011031,FIG_00011050,FIG_00034671
FIG_00011031,FIG_00011050,FIG_00027680
FIG_00011031,FIG_00011036,FIG_00021915
FIG_00011031,FIG_00011036,FIG_00029870
FIG_00011031,FIG_00011036,FIG_00034672
FIG_00011031,FIG_00011036,FIG_00034671
FIG_00011031,FIG_00011036,FIG_00027680
FIG_00031759,FIG_00031760,FIG_00031761
FIG_00031759,FIG_00031760,FIG_00031765
FIG_00031759,FIG_00031760,FIG_00031764
FIG_00031759,FIG_00031763,FIG_00031761
FIG_00031759,FIG_00031763,FIG_00031765
FIG_00031759,FIG_00031763,FIG_00031764
FIG_00010198,FIG_00010201,FIG_00015823
FIG_00010198,FIG_00010201,FIG_00014531
FIG_00010198,FIG_00010201,FIG_00027593
FIG_00010198,FIG_00010201,FIG_00018723
FIG_00010198,FIG_00010201,FIG_00010203
FIG_00006558,FIG_00006559,FIG_00006560
FIG_00006558,FIG_00006559,FIG_00019377
FIG_00006558,FIG_00006559,FIG_00017248
FIG_00006558,FIG_00006559,FIG_00015772
FIG_00006558,FIG_00006559,FIG_00034485
FIG_00010704,FIG_00010706,FIG_00010710
FIG_00010704,FIG_00010706,FIG_00025457
FIG_00010704,FIG_00010705,FIG_00010710
FIG_00010704,FIG_00010705,FIG_00025457
FIG_00010704,FIG_00010714,FIG_00010710
FIG_00010704,FIG_00010714,FIG_00025457
FIG_00028401,FIG_00028402,FIG_00034855
FIG_00028401,FIG_00028403,FIG_00034855
FIG_00009584,FIG_00009588,FIG_00019114
FIG_00009584,FIG_00009588,FIG_00018282
FIG_00009584,FIG_00009588,FIG_00023443
FIG_00009584,FIG_00009588,FIG_00010611
FIG_00009584,FIG_00009588,FIG_00018256
FIG_00007987,FIG_00007988,FIG_00034272
FIG_00007987,FIG_00007988,FIG_00011832
FIG_00007987,FIG_00007988,FIG_00020368
FIG_00007987,FIG_00007988,FIG_00033999
FIG_00007987,FIG_00007988,FIG_00026301
FIG_00017362,FIG_00017364,FIG_00017363
FIG_00017362,FIG_00017364,FIG_00018879
FIG_00017362,FIG_00017364,FIG_00029837
FIG_00017362,FIG_00017364,FIG_00020230
FIG_00017362,FIG_00017364,FIG_00020392
FIG_00005525,FIG_00005528,FIG_00033603
FIG_00005525,FIG_00005528,FIG_00005537
FIG_00005525,FIG_00005528,FIG_00005541
FIG_00005525,FIG_00005528,FIG_00005539
FIG_00005525,FIG_00005528,FIG_00008342
FIG_00005525,FIG_00005527,FIG_00033603
FIG_00005525,FIG_00005527,FIG_00005537
FIG_00005525,FIG_00005527,FIG_00005541
FIG_00005525,FIG_00005527,FIG_00005539
FIG_00005525,FIG_00005527,FIG_00008342
FIG_00005525,FIG_00005538,FIG_00033603
FIG_00005525,FIG_00005538,FIG_00005537
FIG_00005525,FIG_00005538,FIG_00005541
FIG_00005525,FIG_00005538,FIG_00005539
FIG_00005525,FIG_00005538,FIG_00008342
FIG_00006069,FIG_00015427,FIG_00007681
FIG_00006069,FIG_00015427,FIG_00012719
FIG_00006069,FIG_00015427,FIG_00029196
FIG_00006069,FIG_00015427,FIG_00029446
FIG_00002342,FIG_00002355,FIG_00010725
FIG_00002342,FIG_00002355,FIG_00010403
FIG_00002342,FIG_00002355,FIG_00010810
FIG_00002342,FIG_00002355,FIG_00032340
FIG_00002342,FIG_00002355,FIG_00007601
FIG_00032580,FIG_00032582,FIG_00033002
FIG_00006374,FIG_00006381,FIG_00006377
FIG_00006374,FIG_00006381,FIG_00011569
FIG_00006374,FIG_00006381,FIG_00031195
FIG_00006374,FIG_00006380,FIG_00006377
FIG_00006374,FIG_00006380,FIG_00011569
FIG_00006374,FIG_00006380,FIG_00031195
FIG_00006374,FIG_00006378,FIG_00006377
FIG_00006374,FIG_00006378,FIG_00011569
FIG_00006374,FIG_00006378,FIG_00031195
FIG_00027439,FIG_00027440,FIG_00030462
FIG_00027439,FIG_00027440,FIG_00031394
FIG_00027439,FIG_00027440,FIG_00031303
FIG_00020092,FIG_00020094,FIG_00033816
FIG_00020092,FIG_00020094,FIG_00020093
FIG_00020092,FIG_00020094,FIG_00020630
FIG_00020092,FIG_00020094,FIG_00033904
FIG_00020092,FIG_00020094,FIG_00030015
FIG_00009129,FIG_00009143,FIG_00025338
FIG_00009129,FIG_00009143,FIG_00011154
FIG_00009129,FIG_00009143,FIG_00011153
FIG_00009129,FIG_00009143,FIG_00011248
FIG_00009129,FIG_00009143,FIG_00009337
FIG_00009129,FIG_00009141,FIG_00025338
FIG_00009129,FIG_00009141,FIG_00011154
FIG_00009129,FIG_00009141,FIG_00011153
FIG_00009129,FIG_00009141,FIG_00011248
FIG_00009129,FIG_00009141,FIG_00009337
FIG_00000286,FIG_00013980,FIG_00008784
FIG_00000286,FIG_00013980,FIG_00006471
FIG_00000286,FIG_00013980,FIG_00010451
FIG_00000286,FIG_00013980,FIG_00008868
FIG_00000286,FIG_00013980,FIG_00005851
FIG_00026823,FIG_00026825,FIG_00026829
FIG_00026823,FIG_00026825,FIG_00026851
FIG_00026823,FIG_00026825,FIG_00026853
FIG_00026823,FIG_00026825,FIG_00026858
FIG_00026823,FIG_00026825,FIG_00026832
FIG_00026823,FIG_00026826,FIG_00026829
FIG_00026823,FIG_00026826,FIG_00026851
FIG_00026823,FIG_00026826,FIG_00026853
FIG_00026823,FIG_00026826,FIG_00026858
FIG_00026823,FIG_00026826,FIG_00026832
FIG_00024993,FIG_00024994,FIG_00029410
FIG_00024993,FIG_00024994,FIG_00028552
FIG_00024993,FIG_00024994,FIG_00029940
FIG_00024993,FIG_00024994,FIG_00029941
FIG_00024993,FIG_00024994,FIG_00030225
FIG_00027484,FIG_00027487,FIG_00032860
FIG_00027484,FIG_00027487,FIG_00032861
FIG_00027484,FIG_00027487,FIG_00032005
FIG_00027484,FIG_00027487,FIG_00032001
FIG_00027484,FIG_00027487,FIG_00032862
FIG_00027484,FIG_00027486,FIG_00032860
FIG_00027484,FIG_00027486,FIG_00032861
FIG_00027484,FIG_00027486,FIG_00032005
FIG_00027484,FIG_00027486,FIG_00032001
FIG_00027484,FIG_00027486,FIG_00032862
FIG_00027484,FIG_00027485,FIG_00032860
FIG_00027484,FIG_00027485,FIG_00032861
FIG_00027484,FIG_00027485,FIG_00032005
FIG_00027484,FIG_00027485,FIG_00032001
FIG_00027484,FIG_00027485,FIG_00032862
FIG_00011038,FIG_00011048,FIG_00021539
FIG_00011038,FIG_00011048,FIG_00020306
FIG_00011038,FIG_00011048,FIG_00025929
FIG_00011038,FIG_00011048,FIG_00022657
FIG_00011038,FIG_00011048,FIG_00022666
FIG_00011038,FIG_00011039,FIG_00021539
FIG_00011038,FIG_00011039,FIG_00020306
FIG_00011038,FIG_00011039,FIG_00025929
FIG_00011038,FIG_00011039,FIG_00022657
FIG_00011038,FIG_00011039,FIG_00022666
FIG_00011038,FIG_00011044,FIG_00021539
FIG_00011038,FIG_00011044,FIG_00020306
FIG_00011038,FIG_00011044,FIG_00025929
FIG_00011038,FIG_00011044,FIG_00022657
FIG_00011038,FIG_00011044,FIG_00022666
FIG_00018173,FIG_00018174,FIG_00019495
FIG_00018173,FIG_00018174,FIG_00031822
FIG_00018173,FIG_00018174,FIG_00024317
FIG_00016144,FIG_00016145,FIG_00028946
FIG_00016144,FIG_00016145,FIG_00026670
FIG_00016144,FIG_00016145,FIG_00023598
FIG_00016144,FIG_00016145,FIG_00028351
FIG_00016144,FIG_00016145,FIG_00017968
FIG_00004271,FIG_00004272,FIG_00022801
FIG_00004271,FIG_00004272,FIG_00010913
FIG_00004271,FIG_00004272,FIG_00010974
FIG_00004271,FIG_00004272,FIG_00004500
FIG_00004271,FIG_00004272,FIG_00014216
FIG_00004271,FIG_00004274,FIG_00022801
FIG_00004271,FIG_00004274,FIG_00010913
FIG_00004271,FIG_00004274,FIG_00010974
FIG_00004271,FIG_00004274,FIG_00004500
FIG_00004271,FIG_00004274,FIG_00014216
FIG_00033139,FIG_00033140,FIG_00033375
FIG_00013315,FIG_00013316,FIG_00028234
FIG_00013315,FIG_00013316,FIG_00013677
FIG_00013315,FIG_00013316,FIG_00016349
FIG_00013315,FIG_00013316,FIG_00031771
FIG_00013315,FIG_00013316,FIG_00018372
FIG_00031946,FIG_00031948,FIG_00033968
FIG_00031946,FIG_00031948,FIG_00034092
FIG_00005894,FIG_00005898,FIG_00029929
FIG_00005894,FIG_00005898,FIG_00031514
FIG_00005894,FIG_00005897,FIG_00029929
FIG_00005894,FIG_00005897,FIG_00031514
FIG_00018398,FIG_00018406,FIG_00018401
FIG_00018398,FIG_00018399,FIG_00018401
FIG_00014162,FIG_00014163,FIG_00030704
FIG_00014162,FIG_00014163,FIG_00026061
FIG_00014162,FIG_00014163,FIG_00033116
FIG_00014162,FIG_00014163,FIG_00033135
FIG_00002490,FIG_00002491,FIG_00013199
FIG_00002490,FIG_00002491,FIG_00013200
FIG_00002490,FIG_00002491,FIG_00013196
FIG_00002490,FIG_00002491,FIG_00032293
FIG_00002490,FIG_00002491,FIG_00030956
FIG_00007920,FIG_00007921,FIG_00007923
FIG_00007920,FIG_00007921,FIG_00010912
FIG_00007920,FIG_00007921,FIG_00031529
FIG_00007920,FIG_00007921,FIG_00007935
FIG_00007920,FIG_00007921,FIG_00031532
FIG_00031030,FIG_00031031,FIG_00031391
FIG_00031030,FIG_00031031,FIG_00034283
FIG_00031030,FIG_00031031,FIG_00031609
FIG_00009209,FIG_00009210,FIG_00015410
FIG_00009209,FIG_00009210,FIG_00028406
FIG_00009209,FIG_00009210,FIG_00030881
FIG_00009209,FIG_00009210,FIG_00011655
FIG_00009209,FIG_00009210,FIG_00023105
FIG_00009209,FIG_00009212,FIG_00015410
FIG_00009209,FIG_00009212,FIG_00028406
FIG_00009209,FIG_00009212,FIG_00030881
FIG_00009209,FIG_00009212,FIG_00011655
FIG_00009209,FIG_00009212,FIG_00023105
FIG_00028816,FIG_00028817,FIG_00034561
FIG_00028816,FIG_00028817,FIG_00028819
FIG_00028816,FIG_00028817,FIG_00034631
FIG_00028816,FIG_00028817,FIG_00034095
FIG_00028816,FIG_00028817,FIG_00030731
FIG_00029876,FIG_00029878,FIG_00031219
FIG_00029876,FIG_00029878,FIG_00030110
FIG_00029876,FIG_00029878,FIG_00034511
FIG_00029876,FIG_00029878,FIG_00031464
FIG_00029876,FIG_00029878,FIG_00033254
FIG_00016478,FIG_00016480,FIG_00019691
FIG_00016478,FIG_00016480,FIG_00019043
FIG_00016478,FIG_00016481,FIG_00019691
FIG_00016478,FIG_00016481,FIG_00019043
FIG_00016478,FIG_00016479,FIG_00019691
FIG_00016478,FIG_00016479,FIG_00019043
FIG_00015052,FIG_00015053,FIG_00018841
FIG_00015052,FIG_00015053,FIG_00034436
FIG_00015052,FIG_00015053,FIG_00018149
FIG_00015052,FIG_00015053,FIG_00018834
FIG_00015052,FIG_00015053,FIG_00019246
FIG_00028969,FIG_00028970,FIG_00029381
FIG_00028969,FIG_00028970,FIG_00032130
FIG_00028969,FIG_00028970,FIG_00029954
FIG_00005555,FIG_00005559,FIG_00016959
FIG_00005555,FIG_00005559,FIG_00029502
FIG_00005555,FIG_00005559,FIG_00013685
FIG_00005555,FIG_00005559,FIG_00029119
FIG_00005555,FIG_00005559,FIG_00013686
FIG_00005555,FIG_00005560,FIG_00016959
FIG_00005555,FIG_00005560,FIG_00029502
FIG_00005555,FIG_00005560,FIG_00013685
FIG_00005555,FIG_00005560,FIG_00029119
FIG_00005555,FIG_00005560,FIG_00013686
FIG_00005555,FIG_00005562,FIG_00016959
FIG_00005555,FIG_00005562,FIG_00029502
FIG_00005555,FIG_00005562,FIG_00013685
FIG_00005555,FIG_00005562,FIG_00029119
FIG_00005555,FIG_00005562,FIG_00013686
FIG_00009106,FIG_00009107,FIG_00009161
FIG_00009106,FIG_00009107,FIG_00033847
FIG_00009106,FIG_00009107,FIG_00033853
FIG_00011201,FIG_00011205,FIG_00011204
FIG_00011201,FIG_00011205,FIG_00032858
FIG_00011201,FIG_00011205,FIG_00030011
FIG_00011201,FIG_00011205,FIG_00034438
FIG_00011201,FIG_00011205,FIG_00012968
FIG_00011201,FIG_00011203,FIG_00011204
FIG_00011201,FIG_00011203,FIG_00032858
FIG_00011201,FIG_00011203,FIG_00030011
FIG_00011201,FIG_00011203,FIG_00034438
FIG_00011201,FIG_00011203,FIG_00012968
FIG_00010366,FIG_00010368,FIG_00010370
FIG_00010366,FIG_00010368,FIG_00015731
FIG_00010366,FIG_00010368,FIG_00015738
FIG_00010366,FIG_00010368,FIG_00027989
FIG_00010366,FIG_00010368,FIG_00014741
FIG_00011519,FIG_00011521,FIG_00011934
FIG_00011519,FIG_00011521,FIG_00031316
FIG_00011519,FIG_00011521,FIG_00032838
FIG_00011519,FIG_00011521,FIG_00016090
FIG_00011519,FIG_00011521,FIG_00033499
FIG_00011519,FIG_00011520,FIG_00011934
FIG_00011519,FIG_00011520,FIG_00031316
FIG_00011519,FIG_00011520,FIG_00032838
FIG_00011519,FIG_00011520,FIG_00016090
FIG_00011519,FIG_00011520,FIG_00033499
FIG_00032335,FIG_00032337,FIG_00034040
FIG_00032335,FIG_00032337,FIG_00034039
FIG_00032335,FIG_00032340,FIG_00034040
FIG_00032335,FIG_00032340,FIG_00034039
FIG_00032335,FIG_00032339,FIG_00034040
FIG_00032335,FIG_00032339,FIG_00034039
FIG_00029372,FIG_00029382,FIG_00029377
FIG_00002349,FIG_00002350,FIG_00014581
FIG_00002349,FIG_00002350,FIG_00007917
FIG_00002349,FIG_00002350,FIG_00007916
FIG_00002349,FIG_00002350,FIG_00007915
FIG_00002349,FIG_00002350,FIG_00014755
FIG_00000795,FIG_00006559,FIG_00006560
FIG_00000795,FIG_00006559,FIG_00000797
FIG_00000795,FIG_00006559,FIG_00019377
FIG_00000795,FIG_00006559,FIG_00017248
FIG_00000795,FIG_00006559,FIG_00015772
FIG_00000795,FIG_00000796,FIG_00006560
FIG_00000795,FIG_00000796,FIG_00000797
FIG_00000795,FIG_00000796,FIG_00019377
FIG_00000795,FIG_00000796,FIG_00017248
FIG_00000795,FIG_00000796,FIG_00015772
FIG_00011339,FIG_00011341,FIG_00022979
FIG_00011339,FIG_00011341,FIG_00022997
FIG_00011339,FIG_00011341,FIG_00029565
FIG_00011339,FIG_00011341,FIG_00028031
FIG_00011339,FIG_00011341,FIG_00011390
FIG_00002406,FIG_00002409,FIG_00032426
FIG_00002406,FIG_00002409,FIG_00031989
FIG_00002406,FIG_00002409,FIG_00024582
FIG_00002406,FIG_00002409,FIG_00031995
FIG_00002406,FIG_00002409,FIG_00031991
FIG_00017225,FIG_00017233,FIG_00019467
FIG_00018223,FIG_00018224,FIG_00019064
FIG_00018223,FIG_00018224,FIG_00024647
FIG_00018223,FIG_00018224,FIG_00019061
FIG_00018223,FIG_00018224,FIG_00034771
FIG_00018223,FIG_00018224,FIG_00030059
FIG_00006587,FIG_00006590,FIG_00016051
FIG_00006587,FIG_00006590,FIG_00011780
FIG_00006587,FIG_00006590,FIG_00012199
FIG_00006587,FIG_00006590,FIG_00030595
FIG_00006587,FIG_00006588,FIG_00016051
FIG_00006587,FIG_00006588,FIG_00011780
FIG_00006587,FIG_00006588,FIG_00012199
FIG_00006587,FIG_00006588,FIG_00030595
FIG_00006587,FIG_00006593,FIG_00016051
FIG_00006587,FIG_00006593,FIG_00011780
FIG_00006587,FIG_00006593,FIG_00012199
FIG_00006587,FIG_00006593,FIG_00030595
FIG_00007368,FIG_00007369,FIG_00009255
FIG_00007368,FIG_00007369,FIG_00032058
FIG_00007368,FIG_00007369,FIG_00009597
FIG_00007368,FIG_00007369,FIG_00007588
FIG_00007368,FIG_00007369,FIG_00030938
FIG_00004622,FIG_00004623,FIG_00004624
FIG_00004622,FIG_00004623,FIG_00018878
FIG_00009251,FIG_00009254,FIG_00009267
FIG_00009251,FIG_00009254,FIG_00031784
FIG_00009251,FIG_00009254,FIG_00009268
FIG_00009251,FIG_00009254,FIG_00010711
FIG_00009251,FIG_00009254,FIG_00032633
FIG_00009251,FIG_00009252,FIG_00009267
FIG_00009251,FIG_00009252,FIG_00031784
FIG_00009251,FIG_00009252,FIG_00009268
FIG_00009251,FIG_00009252,FIG_00010711
FIG_00009251,FIG_00009252,FIG_00032633
FIG_00031359,FIG_00031360,FIG_00031392
FIG_00031359,FIG_00031360,FIG_00033660
FIG_00031359,FIG_00031360,FIG_00032129
FIG_00031359,FIG_00031360,FIG_00033873
FIG_00031359,FIG_00031362,FIG_00031392
FIG_00031359,FIG_00031362,FIG_00033660
FIG_00031359,FIG_00031362,FIG_00032129
FIG_00031359,FIG_00031362,FIG_00033873
FIG_00019295,FIG_00019296,FIG_00030040
FIG_00019295,FIG_00019296,FIG_00033939
FIG_00019295,FIG_00019296,FIG_00034172
FIG_00019295,FIG_00019296,FIG_00019756
FIG_00019295,FIG_00019296,FIG_00020573
FIG_00001015,FIG_00001022,FIG_00001021
FIG_00001015,FIG_00001022,FIG_00029103
FIG_00001015,FIG_00001022,FIG_00025510
FIG_00001015,FIG_00001022,FIG_00033824
FIG_00001015,FIG_00001022,FIG_00014057
FIG_00001015,FIG_00001019,FIG_00001021
FIG_00001015,FIG_00001019,FIG_00029103
FIG_00001015,FIG_00001019,FIG_00025510
FIG_00001015,FIG_00001019,FIG_00033824
FIG_00001015,FIG_00001019,FIG_00014057
FIG_00000753,FIG_00001207,FIG_00001898
FIG_00000753,FIG_00001207,FIG_00004539
FIG_00000753,FIG_00001207,FIG_00034145
FIG_00002177,FIG_00002178,FIG_00021073
FIG_00002177,FIG_00002178,FIG_00024102
FIG_00002177,FIG_00002178,FIG_00008069
FIG_00002177,FIG_00002178,FIG_00011628
FIG_00002177,FIG_00002178,FIG_00007641
FIG_00003841,FIG_00003844,FIG_00017666
FIG_00003841,FIG_00003844,FIG_00031320
FIG_00003841,FIG_00003844,FIG_00021422
FIG_00003841,FIG_00003844,FIG_00022234
FIG_00003841,FIG_00003844,FIG_00010312
FIG_00002703,FIG_00027054,FIG_00026023
FIG_00002703,FIG_00027054,FIG_00023308
FIG_00000797,FIG_00006557,FIG_00006558
FIG_00000797,FIG_00006557,FIG_00034485
FIG_00000797,FIG_00006557,FIG_00010909
FIG_00000797,FIG_00006557,FIG_00002998
FIG_00000797,FIG_00006557,FIG_00025952
FIG_00000797,FIG_00006555,FIG_00006558
FIG_00000797,FIG_00006555,FIG_00034485
FIG_00000797,FIG_00006555,FIG_00010909
FIG_00000797,FIG_00006555,FIG_00002998
FIG_00000797,FIG_00006555,FIG_00025952
FIG_00013248,FIG_00013249,FIG_00019847
FIG_00013248,FIG_00013249,FIG_00029884
FIG_00013248,FIG_00013249,FIG_00030940
FIG_00013248,FIG_00013249,FIG_00031265
FIG_00013248,FIG_00013249,FIG_00018857
FIG_00026854,FIG_00026856,FIG_00026859
FIG_00026854,FIG_00026856,FIG_00030486
FIG_00026854,FIG_00026856,FIG_00026860
FIG_00026854,FIG_00026855,FIG_00026859
FIG_00026854,FIG_00026855,FIG_00030486
FIG_00026854,FIG_00026855,FIG_00026860
FIG_00000132,FIG_00000133,FIG_00015425
FIG_00000132,FIG_00000133,FIG_00002851
FIG_00000132,FIG_00000133,FIG_00028765
FIG_00000132,FIG_00000133,FIG_00016710
FIG_00000132,FIG_00000133,FIG_00031167
FIG_00012807,FIG_00012809,FIG_00030618
FIG_00012807,FIG_00012809,FIG_00033400
FIG_00012807,FIG_00012809,FIG_00028796
FIG_00012807,FIG_00012809,FIG_00034326
FIG_00012807,FIG_00012809,FIG_00028031
FIG_00012807,FIG_00012808,FIG_00030618
FIG_00012807,FIG_00012808,FIG_00033400
FIG_00012807,FIG_00012808,FIG_00028796
FIG_00012807,FIG_00012808,FIG_00034326
FIG_00012807,FIG_00012808,FIG_00028031
FIG_00005314,FIG_00005315,FIG_00017651
FIG_00005314,FIG_00005315,FIG_00030641
FIG_00005314,FIG_00005315,FIG_00026157
FIG_00005314,FIG_00005315,FIG_00011388
FIG_00005314,FIG_00005315,FIG_00032133
FIG_00025990,FIG_00025991,FIG_00031846
FIG_00025990,FIG_00025991,FIG_00033314
FIG_00010966,FIG_00010967,FIG_00029633
FIG_00010966,FIG_00010967,FIG_00012252
FIG_00010966,FIG_00010967,FIG_00024508
FIG_00020730,FIG_00020731,FIG_00031793
FIG_00020730,FIG_00020731,FIG_00028714
FIG_00020730,FIG_00020731,FIG_00030055
FIG_00003850,FIG_00003853,FIG_00006108
FIG_00003850,FIG_00003853,FIG_00029351
FIG_00003850,FIG_00003853,FIG_00028800
FIG_00003850,FIG_00003853,FIG_00033912
FIG_00003850,FIG_00003853,FIG_00006110
FIG_00003850,FIG_00003851,FIG_00006108
FIG_00003850,FIG_00003851,FIG_00029351
FIG_00003850,FIG_00003851,FIG_00028800
FIG_00003850,FIG_00003851,FIG_00033912
FIG_00003850,FIG_00003851,FIG_00006110
FIG_00000513,FIG_00000514,FIG_00031721
FIG_00000513,FIG_00000514,FIG_00031733
FIG_00000513,FIG_00000514,FIG_00031728
FIG_00000513,FIG_00000514,FIG_00026927
FIG_00000513,FIG_00000514,FIG_00004389
FIG_00000705,FIG_00000706,FIG_00025778
FIG_00000705,FIG_00000706,FIG_00025124
FIG_00000705,FIG_00000706,FIG_00011007
FIG_00000705,FIG_00000706,FIG_00025466
FIG_00000705,FIG_00000706,FIG_00001991
FIG_00031161,FIG_00031162,FIG_00031963
FIG_00031161,FIG_00031164,FIG_00031963
FIG_00031161,FIG_00031163,FIG_00031963
FIG_00028156,FIG_00028162,FIG_00028161
FIG_00028156,FIG_00028158,FIG_00028161
FIG_00001173,FIG_00001174,FIG_00033353
FIG_00001173,FIG_00001174,FIG_00005570
FIG_00001173,FIG_00001174,FIG_00029866
FIG_00001173,FIG_00001174,FIG_00033625
FIG_00001173,FIG_00001174,FIG_00030376
FIG_00027812,FIG_00027813,FIG_00033542
FIG_00027812,FIG_00027813,FIG_00033134
FIG_00027812,FIG_00027813,FIG_00033128
FIG_00027812,FIG_00027813,FIG_00028069
FIG_00027812,FIG_00027813,FIG_00032461
FIG_00003006,FIG_00003009,FIG_00012150
FIG_00003006,FIG_00003009,FIG_00015625
FIG_00003006,FIG_00003009,FIG_00024290
FIG_00003006,FIG_00003009,FIG_00030239
FIG_00003006,FIG_00003009,FIG_00005305
FIG_00003006,FIG_00003008,FIG_00012150
FIG_00003006,FIG_00003008,FIG_00015625
FIG_00003006,FIG_00003008,FIG_00024290
FIG_00003006,FIG_00003008,FIG_00030239
FIG_00003006,FIG_00003008,FIG_00005305
FIG_00028928,FIG_00028929,FIG_00028936
FIG_00028928,FIG_00028929,FIG_00032854
FIG_00028928,FIG_00028929,FIG_00029707
FIG_00028928,FIG_00028929,FIG_00028934
FIG_00028928,FIG_00028929,FIG_00033446
FIG_00018437,FIG_00018458,FIG_00034002
FIG_00018437,FIG_00018458,FIG_00019679
FIG_00018437,FIG_00018458,FIG_00027456
FIG_00018437,FIG_00018458,FIG_00027137
FIG_00018437,FIG_00018458,FIG_00033446
FIG_00018437,FIG_00018449,FIG_00034002
FIG_00018437,FIG_00018449,FIG_00019679
FIG_00018437,FIG_00018449,FIG_00027456
FIG_00018437,FIG_00018449,FIG_00027137
FIG_00018437,FIG_00018449,FIG_00033446
FIG_00018437,FIG_00018446,FIG_00034002
FIG_00018437,FIG_00018446,FIG_00019679
FIG_00018437,FIG_00018446,FIG_00027456
FIG_00018437,FIG_00018446,FIG_00027137
FIG_00018437,FIG_00018446,FIG_00033446
FIG_00031990,FIG_00031992,FIG_00031993
FIG_00031990,FIG_00031992,FIG_00034244
FIG_00031990,FIG_00031992,FIG_00031999
FIG_00031990,FIG_00031991,FIG_00031993
FIG_00031990,FIG_00031991,FIG_00034244
FIG_00031990,FIG_00031991,FIG_00031999
FIG_00012748,FIG_00020611,FIG_00015625
FIG_00012748,FIG_00020611,FIG_00033546
FIG_00012748,FIG_00020611,FIG_00034165
FIG_00012748,FIG_00020611,FIG_00022671
FIG_00012748,FIG_00020611,FIG_00031383
FIG_00012748,FIG_00020612,FIG_00015625
FIG_00012748,FIG_00020612,FIG_00033546
FIG_00012748,FIG_00020612,FIG_00034165
FIG_00012748,FIG_00020612,FIG_00022671
FIG_00012748,FIG_00020612,FIG_00031383
FIG_00032321,FIG_00032322,FIG_00032391
FIG_00032321,FIG_00032322,FIG_00032720
FIG_00032321,FIG_00032323,FIG_00032391
FIG_00032321,FIG_00032323,FIG_00032720
FIG_00001685,FIG_00001686,FIG_00017294
FIG_00001685,FIG_00001686,FIG_00026535
FIG_00001685,FIG_00001686,FIG_00032387
FIG_00001685,FIG_00001686,FIG_00018267
FIG_00001685,FIG_00001686,FIG_00032525
FIG_00000289,FIG_00013983,FIG_00002460
FIG_00000289,FIG_00013983,FIG_00004464
FIG_00000289,FIG_00013983,FIG_00008905
FIG_00000289,FIG_00013983,FIG_00009589
FIG_00000289,FIG_00013983,FIG_00003307
FIG_00020406,FIG_00020407,FIG_00032525
FIG_00020406,FIG_00020407,FIG_00029058
FIG_00020406,FIG_00020407,FIG_00030398
FIG_00020406,FIG_00020407,FIG_00032387
FIG_00020406,FIG_00020407,FIG_00031607
FIG_00003908,FIG_00034587,FIG_00003914
FIG_00003908,FIG_00034587,FIG_00012753
FIG_00003908,FIG_00034587,FIG_00003916
FIG_00003908,FIG_00034587,FIG_00012752
