figure_id,paper_id,field,category,page,image_path,figure_x1,figure_y1,figure_x2,figure_y2,caption_x1,caption_y1,caption_x2,caption_y2
FIG_00014963,2605.15241v1,IMAGING,eess.IV,14,figures/IMAGING/FIG_00014963.png,92.7,110.98,1127.19,711.3,94.61,734.93,1127.06,808.96
FIG_00014964,2605.15241v1,IMAGING,eess.IV,16,figures/IMAGING/FIG_00014964.png,149.98,119.0,1097.05,358.71,93.73,378.75,1127.05,434.91
FIG_00014965,2605.14285v1,IMAGING,eess.IV,1,figures/IMAGING/FIG_00014965.png,190.13,888.33,1032.06,1298.99,140.93,1319.95,1084.26,1387.97
FIG_00014966,2605.14285v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00014966.png,170.09,142.74,1052.64,697.27,142.32,718.09,1082.86,993.08
FIG_00014967,2605.14285v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00014967.png,151.54,143.4,1076.44,758.43,142.0,791.03,1083.94,954.3
FIG_00014968,2605.14285v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00014968.png,147.8,142.12,1077.1,603.47,142.17,622.77,1085.41,814.75
FIG_00014969,2605.14285v1,IMAGING,eess.IV,34,figures/IMAGING/FIG_00014969.png,154.31,141.3,1074.99,753.66,141.75,774.62,1083.12,1017.22
FIG_00014970,2605.14285v1,IMAGING,eess.IV,37,figures/IMAGING/FIG_00014970.png,147.47,143.02,1075.71,605.41,140.62,624.97,1082.11,680.78
FIG_00014971,2605.14285v1,IMAGING,eess.IV,38,figures/IMAGING/FIG_00014971.png,148.46,142.09,1076.75,603.87,141.61,625.6,1082.82,680.49
FIG_00014972,2605.14285v1,IMAGING,eess.IV,39,figures/IMAGING/FIG_00014972.png,147.67,141.59,1076.83,604.5,140.3,625.17,1082.07,680.81
FIG_00014973,2605.14123v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00014973.png,48.96,111.9,784.48,1087.65,49.27,1092.23,785.38,1163.65
FIG_00014974,2605.14123v1,IMAGING,eess.IV,12,figures/IMAGING/FIG_00014974.png,142.42,59.22,649.0,453.44,31.4,473.47,768.32,545.6
FIG_00014975,2605.13720v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00014975.png,147.22,110.58,1077.21,528.46,95.84,548.53,1125.45,604.37
FIG_00014976,2605.13720v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00014976.png,105.6,105.34,1118.41,473.13,95.46,494.97,1126.29,533.43
FIG_00014977,2605.13713v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00014977.png,284.02,231.37,945.45,558.28,266.81,582.22,963.69,649.0
FIG_00014978,2605.13713v1,IMAGING,eess.IV,8,figures/IMAGING/FIG_00014978.png,267.33,227.25,962.97,490.78,267.38,513.5,962.56,580.02
FIG_00014979,2605.13243v1,IMAGING,eess.IV,1,figures/IMAGING/FIG_00014979.png,631.38,420.36,1120.71,831.67,628.24,853.44,1120.44,950.24
FIG_00014980,2605.13243v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00014980.png,628.47,143.93,1119.84,392.48,628.11,408.95,1120.45,504.62
FIG_00014981,2605.13243v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00014981.png,105.75,143.79,595.84,379.74,105.92,398.93,598.91,495.29
FIG_00014982,2605.13243v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00014982.png,104.54,131.1,1120.13,574.25,104.29,594.91,1120.84,642.93
FIG_00014983,2605.13243v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00014983.png,643.24,142.89,1104.71,506.67,657.48,530.0,1089.97,554.47
FIG_00014984,2605.13243v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00014984.png,110.96,147.53,595.35,512.04,105.92,529.62,599.65,601.91
FIG_00014985,2605.13015v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00014985.png,217.45,145.42,1010.87,583.75,213.22,601.87,1011.91,735.37
FIG_00014986,2605.13015v1,IMAGING,eess.IV,15,figures/IMAGING/FIG_00014986.png,219.97,142.85,1004.35,1243.05,213.48,1259.61,1010.86,1457.15
FIG_00014987,2605.13015v1,IMAGING,eess.IV,16,figures/IMAGING/FIG_00014987.png,218.07,151.42,1004.23,544.33,214.05,566.87,1011.64,654.58
FIG_00014988,2605.13015v1,IMAGING,eess.IV,20,figures/IMAGING/FIG_00014988.png,414.67,143.86,808.76,403.7,214.0,422.86,1010.91,490.08
FIG_00014989,2605.13015v1,IMAGING,eess.IV,23,figures/IMAGING/FIG_00014989.png,375.62,144.26,848.6,630.44,213.48,653.73,1011.7,720.35
FIG_00014990,2605.13015v1,IMAGING,eess.IV,24,figures/IMAGING/FIG_00014990.png,213.45,146.68,1009.0,774.56,214.37,796.26,1010.39,928.08
FIG_00014991,2605.12753v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00014991.png,56.46,146.79,1134.24,382.83,54.36,400.26,1136.94,480.21
FIG_00014992,2605.12753v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00014992.png,602.97,565.61,1134.41,997.86,603.21,1018.23,1138.26,1099.31
FIG_00014993,2605.12753v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00014993.png,57.48,601.99,582.75,721.42,54.63,739.4,590.52,820.65
FIG_00014994,2605.12753v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00014994.png,646.99,716.84,1082.64,1348.56,602.41,1358.6,1138.57,1467.14
FIG_00014995,2605.12753v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00014995.png,61.52,605.77,586.47,753.65,54.09,774.03,588.22,854.48
FIG_00014996,2605.12753v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00014996.png,641.92,671.6,826.16,1333.35,610.47,1336.34,854.6,1382.75
FIG_00014997,2605.12753v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00014997.png,918.2,671.56,1094.82,1350.99,604.22,1404.94,1136.39,1484.14
FIG_00014998,2605.12753v1,IMAGING,eess.IV,17,figures/IMAGING/FIG_00014998.png,85.84,383.33,553.88,1102.84,55.34,1123.2,586.9,1204.97
FIG_00014999,2605.12297v1,IMAGING,eess.IV,1,figures/IMAGING/FIG_00014999.png,96.81,271.39,1124.45,535.28,95.55,553.4,1127.72,698.09
FIG_00015000,2605.12297v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015000.png,631.37,111.27,1122.27,305.78,621.48,318.95,1127.05,461.48
FIG_00015001,2605.12297v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015001.png,95.05,110.57,601.03,325.03,96.22,337.57,601.17,408.36
FIG_00015002,2605.12297v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015002.png,643.48,112.42,1127.14,529.7,622.87,551.39,1127.13,812.84
FIG_00015003,2605.12297v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00015003.png,105.71,119.27,1115.54,882.93,95.38,902.39,1128.43,1046.63
FIG_00015004,2605.12297v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015004.png,102.72,695.92,598.15,1059.84,95.52,1071.09,601.92,1166.39
FIG_00015005,2605.12297v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00015005.png,93.8,108.0,602.45,972.12,95.39,992.39,602.88,1111.39
FIG_00015006,2605.12297v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015006.png,627.14,114.3,1121.93,392.03,622.0,407.58,1128.08,572.98
FIG_00015007,2605.12297v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015007.png,623.79,591.73,1116.79,968.07,622.44,986.89,1127.18,1081.33
FIG_00015008,2605.12297v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015008.png,102.37,118.51,609.79,591.36,95.68,611.38,600.59,657.73
FIG_00015009,2605.12297v1,IMAGING,eess.IV,13,figures/IMAGING/FIG_00015009.png,96.79,112.18,596.38,275.5,96.18,287.34,601.45,381.38
FIG_00015010,2605.12164v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015010.png,237.32,1011.29,981.07,1398.21,328.07,1417.6,1069.99,1442.74
FIG_00015011,2605.12164v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015011.png,245.86,146.48,981.48,405.09,139.46,426.43,1082.55,473.71
FIG_00015012,2605.12164v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015012.png,249.22,145.89,984.18,1013.28,468.54,1032.48,754.15,1056.54
FIG_00015013,2605.12164v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015013.png,341.46,146.72,890.03,329.57,141.04,343.95,1081.85,413.47
FIG_00015014,2605.12164v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00015014.png,347.63,154.75,878.33,455.42,141.23,481.1,1081.32,548.24
FIG_00015015,2605.12164v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015015.png,351.93,148.11,871.87,532.67,142.74,556.95,1081.11,648.7
FIG_00015016,2605.12164v1,IMAGING,eess.IV,8,figures/IMAGING/FIG_00015016.png,251.28,147.94,967.09,503.75,323.5,531.19,894.81,555.18
FIG_00015017,2605.12164v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00015017.png,356.47,153.8,864.5,791.06,141.07,822.37,1082.1,890.08
FIG_00015018,2605.12164v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015018.png,351.06,148.6,884.41,515.12,139.67,536.04,1081.8,581.43
FIG_00015019,2605.12164v1,IMAGING,eess.IV,12,figures/IMAGING/FIG_00015019.png,241.31,170.59,968.57,667.09,141.62,694.49,1081.64,761.87
FIG_00015020,2605.12575v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00015020.png,218.21,148.3,1002.52,553.59,213.43,571.37,1011.24,682.43
FIG_00015021,2605.12575v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015021.png,220.37,145.54,1000.05,518.83,213.12,537.19,1010.56,625.69
FIG_00015022,2605.12575v1,IMAGING,eess.IV,8,figures/IMAGING/FIG_00015022.png,375.52,629.92,851.91,924.62,212.67,936.28,1012.1,1025.94
FIG_00015023,2605.12575v1,IMAGING,eess.IV,13,figures/IMAGING/FIG_00015023.png,238.12,157.71,984.28,1018.18,214.02,1038.4,1011.51,1237.82
FIG_00015024,2605.12575v1,IMAGING,eess.IV,17,figures/IMAGING/FIG_00015024.png,222.12,260.17,1355.74,875.44,140.61,885.68,1437.5,932.83
FIG_00015025,2605.12575v1,IMAGING,eess.IV,18,figures/IMAGING/FIG_00015025.png,222.39,355.67,1003.18,617.34,212.85,635.66,1012.17,703.37
FIG_00015026,2605.11863v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015026.png,111.47,141.64,1115.36,373.88,105.1,403.15,1120.73,523.21
FIG_00015027,2605.11863v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015027.png,629.25,557.8,1111.1,666.08,628.23,690.84,1120.42,762.08
FIG_00015028,2605.11863v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015028.png,636.46,591.14,1114.07,736.66,628.13,761.55,1119.39,832.92
FIG_00015029,2605.11863v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015029.png,637.0,144.49,1114.28,332.53,628.45,358.07,1119.85,477.31
FIG_00015030,2605.11863v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015030.png,115.81,567.16,591.37,796.58,106.39,821.94,599.12,941.3
FIG_00015031,2605.12566v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015031.png,167.01,106.18,1052.81,538.23,94.84,557.05,855.2,577.65
FIG_00015032,2605.12566v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015032.png,171.1,112.38,1053.77,774.37,96.87,796.31,712.71,816.61
FIG_00015033,2605.12566v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015033.png,101.55,126.25,1124.67,391.91,97.79,401.88,655.22,420.87
FIG_00015034,2605.12566v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00015034.png,101.36,486.65,1156.16,711.17,94.92,720.97,1128.66,777.54
FIG_00015035,2605.12566v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00015035.png,110.83,127.89,1119.29,395.81,95.75,405.42,1127.18,445.36
FIG_00015036,2605.12566v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015036.png,249.39,105.72,971.32,717.11,95.79,726.88,1126.54,768.76
FIG_00015037,2605.12566v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015037.png,140.83,806.86,556.84,1119.12,95.67,1137.86,602.21,1211.22
FIG_00015038,2605.12566v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015038.png,652.37,810.7,1094.33,1100.14,621.17,1126.67,1127.04,1182.69
FIG_00015039,2605.12566v1,IMAGING,eess.IV,12,figures/IMAGING/FIG_00015039.png,626.0,112.24,1123.5,522.99,622.28,544.68,1126.83,599.85
FIG_00015040,2605.12566v1,IMAGING,eess.IV,12,figures/IMAGING/FIG_00015040.png,99.57,113.56,596.48,423.89,96.25,444.13,602.02,517.6
FIG_00015041,2605.11758v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015041.png,281.99,226.68,963.04,600.67,267.25,623.94,964.33,691.93
FIG_00015042,2605.11758v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00015042.png,273.07,945.13,953.75,1211.3,267.63,1242.8,963.97,1331.11
FIG_00015043,2605.11758v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015043.png,275.65,912.76,961.54,1214.66,266.78,1240.72,963.78,1284.36
FIG_00015044,2605.11583v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015044.png,155.88,267.15,1031.26,1003.33,142.53,1050.43,1049.28,1431.32
FIG_00015045,2605.11583v1,IMAGING,eess.IV,24,figures/IMAGING/FIG_00015045.png,143.16,489.23,1036.55,1003.98,141.81,1033.81,1049.35,1196.64
FIG_00015046,2605.11583v1,IMAGING,eess.IV,25,figures/IMAGING/FIG_00015046.png,140.32,214.95,1029.68,1306.33,141.86,1343.28,1051.41,1478.79
FIG_00015047,2605.11583v1,IMAGING,eess.IV,26,figures/IMAGING/FIG_00015047.png,150.98,465.64,1027.25,1025.95,142.01,1061.66,1050.52,1223.18
FIG_00015048,2605.11583v1,IMAGING,eess.IV,27,figures/IMAGING/FIG_00015048.png,281.16,234.2,909.79,1179.03,141.77,1212.07,1050.28,1457.9
FIG_00015049,2605.11583v1,IMAGING,eess.IV,28,figures/IMAGING/FIG_00015049.png,145.77,462.36,1042.22,1028.44,141.73,1058.15,1050.21,1221.63
FIG_00015050,2605.11583v1,IMAGING,eess.IV,29,figures/IMAGING/FIG_00015050.png,148.51,505.65,1038.1,878.52,141.98,906.94,1050.36,1180.05
FIG_00015051,2605.11583v1,IMAGING,eess.IV,30,figures/IMAGING/FIG_00015051.png,192.34,235.68,1005.86,1317.41,141.35,1348.8,1050.75,1458.37
FIG_00015052,2605.12562v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015052.png,196.86,238.17,1012.01,626.32,192.33,697.46,1017.51,1094.23
FIG_00015053,2605.12562v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015053.png,196.96,238.03,1012.39,628.17,192.33,697.46,1017.51,1094.23
FIG_00015054,2605.12562v1,IMAGING,eess.IV,14,figures/IMAGING/FIG_00015054.png,611.99,217.4,1014.6,452.76,610.37,924.91,1016.76,1045.15
FIG_00015055,2605.12562v1,IMAGING,eess.IV,14,figures/IMAGING/FIG_00015055.png,612.25,676.36,1013.07,913.24,610.37,924.91,1016.76,1045.15
FIG_00015056,2605.12562v1,IMAGING,eess.IV,16,figures/IMAGING/FIG_00015056.png,199.2,568.02,1011.79,824.01,192.67,845.18,1016.85,955.53
FIG_00015057,2605.12562v1,IMAGING,eess.IV,23,figures/IMAGING/FIG_00015057.png,232.99,225.01,964.44,876.2,193.41,897.82,1017.23,1073.01
FIG_00015058,2605.12562v1,IMAGING,eess.IV,24,figures/IMAGING/FIG_00015058.png,440.07,233.84,996.14,924.76,193.3,962.29,1016.95,1070.76
FIG_00015059,2605.11434v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00015059.png,321.41,122.58,859.06,369.73,100.74,390.52,1089.65,433.87
FIG_00015060,2605.11434v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00015060.png,114.34,114.78,1084.71,664.43,100.4,677.68,1089.94,853.87
FIG_00015061,2605.11434v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015061.png,252.12,110.23,934.44,440.36,99.27,452.63,1089.86,545.89
FIG_00015062,2605.11434v1,IMAGING,eess.IV,14,figures/IMAGING/FIG_00015062.png,106.87,117.32,1080.0,731.05,100.13,747.3,1089.15,836.03
FIG_00015063,2605.11434v1,IMAGING,eess.IV,15,figures/IMAGING/FIG_00015063.png,304.15,107.11,893.78,422.46,100.08,433.75,1091.03,544.15
FIG_00015064,2605.11434v1,IMAGING,eess.IV,16,figures/IMAGING/FIG_00015064.png,113.47,639.36,1080.56,874.89,101.06,892.51,1088.82,958.19
FIG_00015065,2605.11434v1,IMAGING,eess.IV,16,figures/IMAGING/FIG_00015065.png,102.9,111.73,1086.92,477.37,100.49,492.14,1089.32,603.1
FIG_00015066,2605.11434v1,IMAGING,eess.IV,17,figures/IMAGING/FIG_00015066.png,113.58,114.88,1081.27,363.82,98.5,379.56,1088.9,424.18
FIG_00015067,2605.12560v1,IMAGING,eess.IV,1,figures/IMAGING/FIG_00015067.png,621.48,468.8,1120.16,611.69,621.64,623.15,1126.65,668.3
FIG_00015068,2605.12560v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015068.png,101.81,125.11,1122.74,470.54,283.92,489.39,938.93,514.01
FIG_00015069,2605.12560v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015069.png,117.43,353.42,1100.77,644.11,279.59,656.16,935.26,680.68
FIG_00015070,2605.12560v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00015070.png,117.27,135.35,1097.77,405.13,336.77,418.72,886.68,442.01
FIG_00015071,2605.11060v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015071.png,110.19,144.08,593.08,421.62,106.47,430.95,598.35,488.67
FIG_00015072,2605.11060v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015072.png,631.93,779.62,1114.95,899.8,629.1,904.77,1119.16,943.49
FIG_00015073,2605.11060v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015073.png,633.81,384.8,1114.22,674.31,628.69,683.51,1119.57,759.7
FIG_00015074,2605.10772v1,IMAGING,eess.IV,1,figures/IMAGING/FIG_00015074.png,169.35,1019.16,1053.93,1345.11,160.89,1359.73,1064.26,1383.94
FIG_00015075,2605.10772v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00015075.png,142.83,843.16,1081.69,1347.07,158.69,1359.48,1020.65,1381.93
FIG_00015076,2605.10772v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015076.png,245.36,487.46,978.57,613.63,278.74,628.98,1020.35,652.27
FIG_00015077,2605.10772v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015077.png,301.2,468.6,919.16,870.77,179.86,884.41,921.21,907.69
FIG_00015078,2605.10772v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015078.png,175.09,692.24,1045.56,1040.68,162.26,1052.89,1055.16,1076.17
FIG_00015079,2605.10772v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015079.png,338.51,860.09,818.46,1350.97,159.01,1359.85,999.05,1383.56
FIG_00015080,2605.10772v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00015080.png,140.8,195.16,1018.93,1068.92,278.67,1080.61,1020.57,1103.98
FIG_00015081,2605.10772v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015081.png,125.72,140.58,1099.37,522.82,303.45,526.02,1045.32,547.77
FIG_00015082,2605.10772v1,IMAGING,eess.IV,12,figures/IMAGING/FIG_00015082.png,242.88,587.67,973.18,1340.64,159.7,1359.99,1049.45,1383.38
FIG_00015083,2605.10772v1,IMAGING,eess.IV,13,figures/IMAGING/FIG_00015083.png,165.05,697.94,1057.09,810.88,162.18,815.31,978.88,838.13
FIG_00015084,2605.10739v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00015084.png,127.5,143.31,1095.27,582.72,278.81,594.61,1020.38,616.85
FIG_00015085,2605.10739v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015085.png,377.13,987.8,849.51,1353.71,303.49,1370.34,1045.28,1393.54
FIG_00015086,2605.10739v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015086.png,376.47,568.02,849.41,934.07,160.31,950.99,1051.1,974.84
FIG_00015087,2605.10739v1,IMAGING,eess.IV,11,figures/IMAGING/FIG_00015087.png,377.14,149.03,849.56,514.09,303.69,530.73,1044.6,554.48
FIG_00015088,2605.10571v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00015088.png,266.84,1078.65,962.87,1217.51,267.72,1239.24,963.49,1327.62
FIG_00015089,2605.10571v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015089.png,265.05,227.99,962.14,558.53,268.02,582.2,962.88,692.96
FIG_00015090,2605.10571v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015090.png,265.46,1010.08,964.58,1219.29,267.79,1239.54,964.22,1327.88
FIG_00015091,2605.10571v1,IMAGING,eess.IV,8,figures/IMAGING/FIG_00015091.png,269.34,231.02,961.03,491.65,267.97,516.04,962.79,583.14
FIG_00015092,2605.10340v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015092.png,215.64,169.96,1005.46,630.96,214.13,649.42,1009.82,957.82
FIG_00015093,2605.10340v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00015093.png,236.11,147.23,986.34,388.89,213.31,412.73,1012.47,501.72
FIG_00015094,2605.10340v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015094.png,294.15,437.06,913.38,659.36,212.49,676.05,1010.66,809.53
FIG_00015095,2605.10340v1,IMAGING,eess.IV,8,figures/IMAGING/FIG_00015095.png,218.48,596.45,1009.93,963.59,213.11,989.05,1012.38,1143.89
FIG_00015096,2605.10340v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015096.png,214.62,290.83,1008.95,699.21,213.8,717.22,1011.87,914.86
FIG_00015097,2605.10340v1,IMAGING,eess.IV,22,figures/IMAGING/FIG_00015097.png,217.4,945.24,1005.18,1385.97,433.95,1405.71,788.78,1429.48
FIG_00015098,2605.10081v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015098.png,87.52,718.92,564.8,970.92,88.13,988.45,563.82,1084.99
FIG_00015099,2605.10081v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015099.png,105.35,174.21,543.95,509.75,88.34,528.91,563.88,648.97
FIG_00015100,2605.10081v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015100.png,728.07,136.19,1002.28,422.29,625.88,441.7,1102.6,513.98
FIG_00015101,2605.10081v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015101.png,88.27,1155.34,565.34,1406.43,88.4,1424.88,564.0,1520.96
FIG_00015102,2605.10081v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015102.png,86.97,155.75,567.06,630.12,88.69,648.33,564.04,744.74
FIG_00015103,2605.10076v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015103.png,214.48,142.02,1009.84,385.61,212.51,397.44,1011.83,507.76
FIG_00015104,2605.10076v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015104.png,212.01,141.02,1009.36,564.55,213.15,575.41,1010.9,642.15
FIG_00015105,2605.10076v1,IMAGING,eess.IV,8,figures/IMAGING/FIG_00015105.png,215.83,167.81,993.73,353.87,213.66,366.96,1009.56,413.11
FIG_00015106,2605.10076v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015106.png,214.1,143.05,1008.5,493.81,212.54,506.07,1012.12,573.84
FIG_00015107,2605.10076v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015107.png,214.2,604.31,1010.14,804.81,214.51,815.65,1009.68,863.45
FIG_00015108,2605.10076v1,IMAGING,eess.IV,18,figures/IMAGING/FIG_00015108.png,222.37,150.9,1000.22,537.58,213.42,549.84,1010.37,596.39
FIG_00015109,2605.10076v1,IMAGING,eess.IV,19,figures/IMAGING/FIG_00015109.png,216.9,148.74,1003.29,852.89,213.32,871.94,1011.93,961.74
FIG_00015110,2605.10076v1,IMAGING,eess.IV,20,figures/IMAGING/FIG_00015110.png,214.67,140.67,1009.7,411.76,308.73,425.77,913.61,449.08
FIG_00015111,2605.10076v1,IMAGING,eess.IV,22,figures/IMAGING/FIG_00015111.png,209.83,139.84,1009.21,825.14,212.61,835.6,1010.77,901.83
FIG_00015112,2605.10076v1,IMAGING,eess.IV,23,figures/IMAGING/FIG_00015112.png,212.07,201.12,1011.85,1318.32,212.09,1327.52,1011.2,1373.74
FIG_00015113,2605.10076v1,IMAGING,eess.IV,24,figures/IMAGING/FIG_00015113.png,207.27,154.8,1010.39,1332.98,213.24,1341.03,1010.72,1409.34
FIG_00015114,2605.10076v1,IMAGING,eess.IV,25,figures/IMAGING/FIG_00015114.png,214.94,469.66,982.82,635.56,261.37,636.4,962.9,657.59
FIG_00015115,2605.18791v1,IMAGING,eess.IV,3,figures/IMAGING/FIG_00015115.png,224.03,448.5,992.2,881.84,428.57,899.24,794.14,921.69
FIG_00015116,2605.09897v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00015116.png,101.7,102.15,1122.36,442.29,95.27,467.93,1127.03,506.81
FIG_00015117,2605.09897v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015117.png,634.08,114.74,1108.45,559.15,624.54,578.0,1127.55,652.38
FIG_00015118,2605.09897v1,IMAGING,eess.IV,4,figures/IMAGING/FIG_00015118.png,633.79,665.04,1108.86,1118.0,719.87,1140.5,1031.43,1162.0
FIG_00015119,2605.09897v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015119.png,635.9,579.33,1118.53,1018.56,624.89,1036.04,1126.71,1074.18
FIG_00015120,2605.09897v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015120.png,637.73,114.42,1109.58,501.02,624.87,517.98,1126.91,556.16
FIG_00015121,2605.09897v1,IMAGING,eess.IV,5,figures/IMAGING/FIG_00015121.png,100.74,135.35,586.16,456.39,95.52,476.18,598.33,515.18
FIG_00015122,2605.09897v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00015122.png,108.69,115.87,584.65,302.23,95.8,322.03,597.14,359.02
FIG_00015123,2605.16376v1,IMAGING,eess.IV,6,figures/IMAGING/FIG_00015123.png,176.53,154.0,1011.99,666.18,141.38,698.15,1052.06,779.97
FIG_00015124,2605.16376v1,IMAGING,eess.IV,7,figures/IMAGING/FIG_00015124.png,169.77,144.83,1017.14,466.49,143.72,490.05,1051.4,544.46
FIG_00015125,2605.16376v1,IMAGING,eess.IV,8,figures/IMAGING/FIG_00015125.png,220.2,151.86,965.94,708.97,141.85,738.17,1050.15,818.97
FIG_00015126,2605.16376v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015126.png,150.21,611.54,985.87,945.58,324.17,966.27,867.03,992.37
FIG_00015127,2605.16376v1,IMAGING,eess.IV,9,figures/IMAGING/FIG_00015127.png,145.24,143.84,1043.88,479.03,141.56,498.59,1048.13,579.74
FIG_00015128,2605.16376v1,IMAGING,eess.IV,10,figures/IMAGING/FIG_00015128.png,150.13,153.07,982.21,479.36,319.88,499.18,870.92,525.41
FIG_00015129,2605.09699v1,IMAGING,eess.IV,2,figures/IMAGING/FIG_00015129.png,122.43,672.82,1099.39,1097.69,94.31,1117.62,1128.02,1189.63
