query_index,candidate_index,query_figure_id,candidate_figure_id,query_paper_id,candidate_paper_id,query_field,candidate_field,similarity,rank
6834,12863,FIG_00006835,FIG_00012864,2605.31200v1,2605.30010v1,ML,CV,0.9535253047943115,6
6834,31971,FIG_00006835,FIG_00031972,2605.31200v1,2602.00157v2,ML,BIOINFO,0.9524480104446411,7
6834,13972,FIG_00006835,FIG_00013973,2605.31200v1,2605.30468v1,ML,ROBOTICS,0.951524019241333,8
6834,29359,FIG_00006835,FIG_00029360,2605.31200v1,2605.07608v1,ML,BIOINFO,0.9507817029953003,9
6834,28465,FIG_00006835,FIG_00028466,2605.31200v1,2601.11680v2,ML,IMAGING,0.9507290124893188,10
6834,25164,FIG_00006835,FIG_00025165,2605.31200v1,2605.23972v1,ML,ROBOTICS,0.9506077766418457,11
6834,10210,FIG_00006835,FIG_00010211,2605.31200v1,2605.27678v1,ML,ML,0.9504426121711731,12
6834,9683,FIG_00006835,FIG_00009684,2605.31200v1,2605.28184v1,ML,ML,0.950043797492981,13
6836,6837,FIG_00006837,FIG_00006838,2605.31200v1,2605.31200v1,ML,ML,0.9917292594909668,1
6839,25766,FIG_00006840,FIG_00025767,2605.31200v1,2605.12162v1,ML,ROBOTICS,0.9574912786483765,1
6839,32412,FIG_00006840,FIG_00032413,2605.31200v1,2601.08798v1,ML,BIOINFO,0.9507385492324829,2
6842,6843,FIG_00006843,FIG_00006844,2605.31200v1,2605.31200v1,ML,ML,0.9994981288909912,1
6842,7221,FIG_00006843,FIG_00007222,2605.31200v1,2605.30914v1,ML,ML,0.9729546308517456,2
6842,18508,FIG_00006843,FIG_00018509,2605.31200v1,2603.12307v1,ML,IMAGING,0.9658557772636414,3
6842,18519,FIG_00006843,FIG_00018520,2605.31200v1,2603.12307v1,ML,IMAGING,0.9634703993797302,4
6842,29696,FIG_00006843,FIG_00029697,2605.31200v1,2604.27124v1,ML,BIOINFO,0.9627019166946411,5
6842,7973,FIG_00006843,FIG_00007974,2605.31200v1,2605.30218v1,ML,ML,0.9620095491409302,6
6842,16483,FIG_00006843,FIG_00016484,2605.31200v1,2604.12305v1,ML,IMAGING,0.9608100652694702,7
6842,23182,FIG_00006843,FIG_00023183,2605.31200v1,2605.19924v1,ML,ROBOTICS,0.9607815146446228,8
6842,7307,FIG_00006843,FIG_00007308,2605.31200v1,2605.30842v1,ML,ML,0.960378885269165,9
6842,11640,FIG_00006843,FIG_00011641,2605.31200v1,2605.26067v1,ML,ML,0.9586625099182129,10
6842,24903,FIG_00006843,FIG_00024904,2605.31200v1,2605.14526v1,ML,ROBOTICS,0.9580812454223633,11
6842,9683,FIG_00006843,FIG_00009684,2605.31200v1,2605.28184v1,ML,ML,0.9580024480819702,12
6842,7600,FIG_00006843,FIG_00007601,2605.31200v1,2605.30635v1,ML,ML,0.957135796546936,13
6842,8636,FIG_00006843,FIG_00008637,2605.31200v1,2605.29373v2,ML,ML,0.9569313526153564,14
6843,7221,FIG_00006844,FIG_00007222,2605.31200v1,2605.30914v1,ML,ML,0.9711462259292603,1
6843,18508,FIG_00006844,FIG_00018509,2605.31200v1,2603.12307v1,ML,IMAGING,0.9663305282592773,2
6843,18519,FIG_00006844,FIG_00018520,2605.31200v1,2603.12307v1,ML,IMAGING,0.9645848870277405,3
6843,29696,FIG_00006844,FIG_00029697,2605.31200v1,2604.27124v1,ML,BIOINFO,0.9641867876052856,4
6843,7307,FIG_00006844,FIG_00007308,2605.31200v1,2605.30842v1,ML,ML,0.9614681005477905,5
6843,23182,FIG_00006844,FIG_00023183,2605.31200v1,2605.19924v1,ML,ROBOTICS,0.9610626697540283,6
6843,16483,FIG_00006844,FIG_00016484,2605.31200v1,2604.12305v1,ML,IMAGING,0.9610391855239868,7
6843,9683,FIG_00006844,FIG_00009684,2605.31200v1,2605.28184v1,ML,ML,0.9608128666877747,8
6843,7973,FIG_00006844,FIG_00007974,2605.31200v1,2605.30218v1,ML,ML,0.960761308670044,9
6843,11640,FIG_00006844,FIG_00011641,2605.31200v1,2605.26067v1,ML,ML,0.9595379829406738,10
6843,7600,FIG_00006844,FIG_00007601,2605.31200v1,2605.30635v1,ML,ML,0.9584711194038391,11
6843,8636,FIG_00006844,FIG_00008637,2605.31200v1,2605.29373v2,ML,ML,0.9576559066772461,12
6846,27621,FIG_00006847,FIG_00027622,2605.31200v1,2602.00215v1,ML,IMAGING,0.9540485143661499,1
6850,11696,FIG_00006851,FIG_00011697,2605.31193v1,2605.26036v1,ML,ML,0.9520463347434998,1
6851,7811,FIG_00006852,FIG_00007812,2605.31191v1,2605.30448v1,ML,ML,0.9664053916931152,1
6851,31262,FIG_00006852,FIG_00031263,2605.31191v1,2602.22289v2,ML,BIOINFO,0.9650765061378479,2
6851,22425,FIG_00006852,FIG_00022426,2605.31191v1,2605.22164v1,ML,ROBOTICS,0.9591959714889526,3
6851,11481,FIG_00006852,FIG_00011482,2605.31191v1,2605.26255v2,ML,ML,0.9578676223754883,4
6851,7809,FIG_00006852,FIG_00007810,2605.31191v1,2605.30448v1,ML,ML,0.9544139504432678,5
6851,23537,FIG_00006852,FIG_00023538,2605.31191v1,2605.19120v1,ML,ROBOTICS,0.9517160654067993,6
6851,27340,FIG_00006852,FIG_00027341,2605.31191v1,2605.06966v1,ML,ROBOTICS,0.9514780640602112,7
6857,27229,FIG_00006858,FIG_00027230,2605.31187v1,2605.07367v1,ML,ROBOTICS,0.9539471864700317,1
6859,13302,FIG_00006860,FIG_00013303,2605.31187v1,2605.29287v1,ML,CV,0.9618641138076782,1
6859,25482,FIG_00006860,FIG_00025483,2605.31187v1,2605.12786v1,ML,ROBOTICS,0.9522836208343506,2
6862,6863,FIG_00006863,FIG_00006864,2605.31186v1,2605.31186v1,ML,ML,0.9812825918197632,1
6862,16993,FIG_00006863,FIG_00016994,2605.31186v1,2604.04490v1,ML,IMAGING,0.9722200632095337,2
6862,22862,FIG_00006863,FIG_00022863,2605.31186v1,2605.20917v1,ML,ROBOTICS,0.957624077796936,3
6862,6865,FIG_00006863,FIG_00006866,2605.31186v1,2605.31186v1,ML,ML,0.9569960832595825,4
6862,8793,FIG_00006863,FIG_00008794,2605.31186v1,2605.29139v1,ML,ML,0.9556467533111572,5
6862,11019,FIG_00006863,FIG_00011020,2605.31186v1,2605.26571v1,ML,ML,0.9521507620811462,6
6862,9360,FIG_00006863,FIG_00009361,2605.31186v1,2605.28561v1,ML,ML,0.9506464600563049,7
6862,10899,FIG_00006863,FIG_00010900,2605.31186v1,2605.26632v1,ML,ML,0.9501714706420898,8
6863,6865,FIG_00006864,FIG_00006866,2605.31186v1,2605.31186v1,ML,ML,0.9697330594062805,1
6863,16993,FIG_00006864,FIG_00016994,2605.31186v1,2604.04490v1,ML,IMAGING,0.9673453569412231,2
6863,22862,FIG_00006864,FIG_00022863,2605.31186v1,2605.20917v1,ML,ROBOTICS,0.961949348449707,3
6863,16424,FIG_00006864,FIG_00016425,2605.31186v1,2604.13479v1,ML,IMAGING,0.9606707692146301,4
6863,9360,FIG_00006864,FIG_00009361,2605.31186v1,2605.28561v1,ML,ML,0.9603070020675659,5
6863,10899,FIG_00006864,FIG_00010900,2605.31186v1,2605.26632v1,ML,ML,0.9582687616348267,6
6863,8793,FIG_00006864,FIG_00008794,2605.31186v1,2605.29139v1,ML,ML,0.9581107497215271,7
6863,8572,FIG_00006864,FIG_00008573,2605.31186v1,2605.29525v1,ML,ML,0.9578839540481567,8
6863,9679,FIG_00006864,FIG_00009680,2605.31186v1,2605.28198v1,ML,ML,0.9577261209487915,9
6863,17961,FIG_00006864,FIG_00017962,2605.31186v1,2603.18544v1,ML,IMAGING,0.9566565752029419,10
6863,9681,FIG_00006864,FIG_00009682,2605.31186v1,2605.28198v1,ML,ML,0.9559410214424133,11
6863,19078,FIG_00006864,FIG_00019079,2605.31186v1,2603.03060v1,ML,IMAGING,0.9555399417877197,12
6865,10867,FIG_00006866,FIG_00010868,2605.31186v1,2605.26655v1,ML,ML,0.9513524770736694,1
6865,9198,FIG_00006866,FIG_00009199,2605.31186v1,2605.28626v1,ML,ML,0.9511052370071411,2
6865,14353,FIG_00006866,FIG_00014354,2605.31186v1,2605.23282v1,ML,IMAGING,0.9500910639762878,3
6869,23010,FIG_00006870,FIG_00023011,2605.31176v1,2605.20595v1,ML,ROBOTICS,0.9628194570541382,1
6869,10461,FIG_00006870,FIG_00010462,2605.31176v1,2605.27219v1,ML,ML,0.9616509079933167,2
6869,12117,FIG_00006870,FIG_00012118,2605.31176v1,2605.31419v1,ML,CV,0.9613177180290222,3
6869,11217,FIG_00006870,FIG_00011218,2605.31176v1,2605.26429v1,ML,ML,0.9597351551055908,4
6869,6871,FIG_00006870,FIG_00006872,2605.31176v1,2605.31176v1,ML,ML,0.9597252607345581,5
6869,21624,FIG_00006870,FIG_00021625,2605.31176v1,2605.25584v1,ML,ROBOTICS,0.9597128629684448,6
6869,18679,FIG_00006870,FIG_00018680,2605.31176v1,2603.09042v1,ML,IMAGING,0.9580244421958923,7
6869,32400,FIG_00006870,FIG_00032401,2605.31176v1,2601.08996v1,ML,BIOINFO,0.9577397704124451,8
6869,11289,FIG_00006870,FIG_00011290,2605.31176v1,2605.26379v1,ML,ML,0.9562842845916748,9
6869,17629,FIG_00006870,FIG_00017630,2605.31176v1,2603.25758v1,ML,IMAGING,0.9550845623016357,10
6869,32403,FIG_00006870,FIG_00032404,2605.31176v1,2601.08996v1,ML,BIOINFO,0.9548486471176147,11
6869,11218,FIG_00006870,FIG_00011219,2605.31176v1,2605.26429v1,ML,ML,0.953982949256897,12
6869,16869,FIG_00006870,FIG_00016870,2605.31176v1,2604.06568v1,ML,IMAGING,0.9539375901222229,13
6869,10157,FIG_00006870,FIG_00010158,2605.31176v1,2605.27718v1,ML,ML,0.9527658820152283,14
6869,11210,FIG_00006870,FIG_00011211,2605.31176v1,2605.26429v1,ML,ML,0.9525872468948364,15
6869,32402,FIG_00006870,FIG_00032403,2605.31176v1,2601.08996v1,ML,BIOINFO,0.9520174860954285,16
6870,14598,FIG_00006871,FIG_00014599,2605.31176v1,2605.21526v1,ML,IMAGING,0.9508776068687439,1
6870,8220,FIG_00006871,FIG_00008221,2605.31176v1,2605.30396v1,ML,ML,0.9503882527351379,2
6870,21643,FIG_00006871,FIG_00021644,2605.31176v1,2605.25537v1,ML,ROBOTICS,0.9501241445541382,3
6871,11289,FIG_00006872,FIG_00011290,2605.31176v1,2605.26379v1,ML,ML,0.954631507396698,1
6871,11218,FIG_00006872,FIG_00011219,2605.31176v1,2605.26429v1,ML,ML,0.9532907009124756,2
6881,22829,FIG_00006882,FIG_00022830,2605.31163v1,2605.21026v1,ML,ROBOTICS,0.9503152966499329,1
6888,8366,FIG_00006889,FIG_00008367,2605.31158v1,2605.29809v1,ML,ML,0.9504345655441284,1
6888,7641,FIG_00006889,FIG_00007642,2605.31158v1,2605.30603v1,ML,ML,0.9501731395721436,2
6889,33512,FIG_00006890,FIG_00033513,2605.31158v1,2512.05346v1,ML,BIOINFO,0.9670045375823975,1
6889,25552,FIG_00006890,FIG_00025553,2605.31158v1,2605.12674v1,ML,ROBOTICS,0.9561573266983032,2
6889,32285,FIG_00006890,FIG_00032286,2605.31158v1,2601.12801v1,ML,BIOINFO,0.9546229839324951,3
6896,6900,FIG_00006897,FIG_00006901,2605.31156v1,2605.31156v1,ML,ML,0.9682427644729614,1
6909,25451,FIG_00006910,FIG_00025452,2605.31129v1,2605.12804v1,ML,ROBOTICS,0.9573317170143127,1
6916,6917,FIG_00006917,FIG_00006918,2605.31129v1,2605.31129v1,ML,ML,0.9989452362060547,1
6921,7650,FIG_00006922,FIG_00007651,2605.31127v1,2605.30600v1,ML,ML,0.9527668952941895,1
6923,11832,FIG_00006924,FIG_00011833,2605.31127v1,2605.31598v1,ML,CV,0.9638410806655884,1
6923,12117,FIG_00006924,FIG_00012118,2605.31127v1,2605.31419v1,ML,CV,0.9582537412643433,2
6923,10476,FIG_00006924,FIG_00010477,2605.31127v1,2605.27163v1,ML,ML,0.9564347267150879,3
6923,13150,FIG_00006924,FIG_00013151,2605.31127v1,2605.29496v1,ML,CV,0.9562824964523315,4
6923,30826,FIG_00006924,FIG_00030827,2605.31127v1,2603.12349v1,ML,BIOINFO,0.953601062297821,5
6923,10993,FIG_00006924,FIG_00010994,2605.31127v1,2605.26582v1,ML,ML,0.9534278512001038,6
6923,10295,FIG_00006924,FIG_00010296,2605.31127v1,2605.27541v1,ML,ML,0.952553391456604,7
6923,17703,FIG_00006924,FIG_00017704,2605.31127v1,2603.23869v1,ML,IMAGING,0.952491044998169,8
6923,29293,FIG_00006924,FIG_00029294,2605.31127v1,2605.09506v1,ML,BIOINFO,0.9507487416267395,9
6925,31129,FIG_00006926,FIG_00031130,2605.31127v1,2603.01537v1,ML,BIOINFO,0.958277702331543,1
6925,8910,FIG_00006926,FIG_00008911,2605.31127v1,2605.29008v1,ML,ML,0.9547946453094482,2
6925,12260,FIG_00006926,FIG_00012261,2605.31127v1,2605.30917v1,ML,CV,0.9519292712211609,3
6925,18587,FIG_00006926,FIG_00018588,2605.31127v1,2603.10188v1,ML,IMAGING,0.9510803818702698,4
6941,8744,FIG_00006942,FIG_00008745,2605.31111v1,2605.29190v1,ML,ML,0.955337405204773,1
6941,8421,FIG_00006942,FIG_00008422,2605.31111v1,2605.29698v1,ML,ML,0.9533699750900269,2
6941,8422,FIG_00006942,FIG_00008423,2605.31111v1,2605.29698v1,ML,ML,0.9528669118881226,3
6941,29703,FIG_00006942,FIG_00029704,2605.31111v1,2604.26498v2,ML,BIOINFO,0.9501293897628784,4
6941,25277,FIG_00006942,FIG_00025278,2605.31111v1,2605.13276v2,ML,ROBOTICS,0.95011967420578,5
6941,25491,FIG_00006942,FIG_00025492,2605.31111v1,2605.12771v1,ML,ROBOTICS,0.9500521421432495,6
6942,18809,FIG_00006943,FIG_00018810,2605.31111v1,2603.05756v1,ML,IMAGING,0.9588459730148315,1
6943,10991,FIG_00006944,FIG_00010992,2605.31111v1,2605.26582v1,ML,ML,0.9641926288604736,1
6943,25327,FIG_00006944,FIG_00025328,2605.31111v1,2605.13152v1,ML,ROBOTICS,0.9605002999305725,2
6943,32204,FIG_00006944,FIG_00032205,2605.31111v1,2601.14183v2,ML,BIOINFO,0.9510682821273804,3
6943,25379,FIG_00006944,FIG_00025380,2605.31111v1,2605.13086v1,ML,ROBOTICS,0.9501811861991882,4
6945,10866,FIG_00006946,FIG_00010867,2605.31111v1,2605.26655v1,ML,ML,0.9693074226379395,1
6945,7752,FIG_00006946,FIG_00007753,2605.31111v1,2605.30524v1,ML,ML,0.9638444185256958,2
6945,10554,FIG_00006946,FIG_00010555,2605.31111v1,2605.27088v1,ML,ML,0.9599563479423523,3
6945,10553,FIG_00006946,FIG_00010554,2605.31111v1,2605.27088v1,ML,ML,0.958764910697937,4
6945,9186,FIG_00006946,FIG_00009187,2605.31111v1,2605.28649v1,ML,ML,0.9532192945480347,5
6945,22315,FIG_00006946,FIG_00022316,2605.31111v1,2605.22597v1,ML,ROBOTICS,0.9518778324127197,6
6945,19702,FIG_00006946,FIG_00019703,2605.31111v1,2602.17929v2,ML,IMAGING,0.9517378807067871,7
6945,9342,FIG_00006946,FIG_00009343,2605.31111v1,2605.28585v1,ML,ML,0.9514263868331909,8
6945,20291,FIG_00006946,FIG_00020292,2605.31111v1,2602.13303v1,ML,IMAGING,0.9504965543746948,9
6945,17490,FIG_00006946,FIG_00017491,2605.31111v1,2603.26387v1,ML,IMAGING,0.9500075578689575,10
6955,6957,FIG_00006956,FIG_00006958,2605.31111v1,2605.31111v1,ML,ML,0.9915215969085693,1
6955,6956,FIG_00006956,FIG_00006957,2605.31111v1,2605.31111v1,ML,ML,0.9822290539741516,2
6955,24632,FIG_00006956,FIG_00024633,2605.31111v1,2605.15528v1,ML,ROBOTICS,0.9733191728591919,3
6955,24044,FIG_00006956,FIG_00024045,2605.31111v1,2605.17300v1,ML,ROBOTICS,0.9731589555740356,4
6955,24628,FIG_00006956,FIG_00024629,2605.31111v1,2605.15528v1,ML,ROBOTICS,0.9705638885498047,5
6955,30116,FIG_00006956,FIG_00030117,2605.31111v1,2604.12671v2,ML,BIOINFO,0.96703040599823,6
6955,7625,FIG_00006956,FIG_00007626,2605.31111v1,2605.30612v1,ML,ML,0.9663434028625488,7
6955,9683,FIG_00006956,FIG_00009684,2605.31111v1,2605.28184v1,ML,ML,0.9630091190338135,8
6955,14249,FIG_00006956,FIG_00014250,2605.31111v1,2605.25348v1,ML,IMAGING,0.9627996683120728,9
6955,23605,FIG_00006956,FIG_00023606,2605.31111v1,2605.19009v1,ML,ROBOTICS,0.9623779058456421,10
6955,9649,FIG_00006956,FIG_00009650,2605.31111v1,2605.28214v1,ML,ML,0.9622256755828857,11
6955,22127,FIG_00006956,FIG_00022128,2605.31111v1,2605.23717v1,ML,ROBOTICS,0.9616516828536987,12
6955,25956,FIG_00006956,FIG_00025957,2605.31111v1,2605.16391v1,ML,ROBOTICS,0.9614583849906921,13
6955,30904,FIG_00006956,FIG_00030905,2605.31111v1,2603.08345v1,ML,BIOINFO,0.9613422751426697,14
6955,8948,FIG_00006956,FIG_00008949,2605.31111v1,2605.28975v1,ML,ML,0.9611333608627319,15
6955,21738,FIG_00006956,FIG_00021739,2605.31111v1,2605.25170v1,ML,ROBOTICS,0.9610060453414917,16
6955,29137,FIG_00006956,FIG_00029138,2605.31111v1,2605.15353v1,ML,BIOINFO,0.9604415893554688,17
6956,6957,FIG_00006957,FIG_00006958,2605.31111v1,2605.31111v1,ML,ML,0.9830011129379272,1
6956,16693,FIG_00006957,FIG_00016694,2605.31111v1,2604.08868v1,ML,IMAGING,0.9709886312484741,2
6956,19251,FIG_00006957,FIG_00019252,2605.31111v1,2602.23961v1,ML,IMAGING,0.9635225534439087,3
6956,16691,FIG_00006957,FIG_00016692,2605.31111v1,2604.08868v1,ML,IMAGING,0.9629571437835693,4
6956,24044,FIG_00006957,FIG_00024045,2605.31111v1,2605.17300v1,ML,ROBOTICS,0.962081789970398,5
6956,31026,FIG_00006957,FIG_00031027,2605.31111v1,2603.04081v1,ML,BIOINFO,0.9569748044013977,6
6956,10591,FIG_00006957,FIG_00010592,2605.31111v1,2605.27027v1,ML,ML,0.9561334848403931,7
6956,14249,FIG_00006957,FIG_00014250,2605.31111v1,2605.25348v1,ML,IMAGING,0.9560267329216003,8
6956,18508,FIG_00006957,FIG_00018509,2605.31111v1,2603.12307v1,ML,IMAGING,0.9557834267616272,9
6956,21612,FIG_00006957,FIG_00021613,2605.31111v1,2605.25672v1,ML,ROBOTICS,0.9550974369049072,10
6956,10923,FIG_00006957,FIG_00010924,2605.31111v1,2605.26606v1,ML,ML,0.9543167352676392,11
6956,9576,FIG_00006957,FIG_00009577,2605.31111v1,2605.28251v1,ML,ML,0.9538168907165527,12
6956,30859,FIG_00006957,FIG_00030860,2605.31111v1,2603.11476v1,ML,BIOINFO,0.9536525011062622,13
6956,21236,FIG_00006957,FIG_00021237,2605.31111v1,2605.27917v1,ML,ROBOTICS,0.953227162361145,14
6956,24628,FIG_00006957,FIG_00024629,2605.31111v1,2605.15528v1,ML,ROBOTICS,0.9531025886535645,15
6956,25164,FIG_00006957,FIG_00025165,2605.31111v1,2605.23972v1,ML,ROBOTICS,0.9524602890014648,16
6957,24628,FIG_00006958,FIG_00024629,2605.31111v1,2605.15528v1,ML,ROBOTICS,0.9727559089660645,1
6957,14249,FIG_00006958,FIG_00014250,2605.31111v1,2605.25348v1,ML,IMAGING,0.9703208208084106,2
6957,24044,FIG_00006958,FIG_00024045,2605.31111v1,2605.17300v1,ML,ROBOTICS,0.9693524837493896,3
6957,9683,FIG_00006958,FIG_00009684,2605.31111v1,2605.28184v1,ML,ML,0.966753363609314,4
6957,21236,FIG_00006958,FIG_00021237,2605.31111v1,2605.27917v1,ML,ROBOTICS,0.9664807319641113,5
6957,23605,FIG_00006958,FIG_00023606,2605.31111v1,2605.19009v1,ML,ROBOTICS,0.9660894870758057,6
6957,24632,FIG_00006958,FIG_00024633,2605.31111v1,2605.15528v1,ML,ROBOTICS,0.9640258550643921,7
6957,9649,FIG_00006958,FIG_00009650,2605.31111v1,2605.28214v1,ML,ML,0.9639084935188293,8
6957,25956,FIG_00006958,FIG_00025957,2605.31111v1,2605.16391v1,ML,ROBOTICS,0.9635281562805176,9
6957,30904,FIG_00006958,FIG_00030905,2605.31111v1,2603.08345v1,ML,BIOINFO,0.9633297324180603,10
6957,21612,FIG_00006958,FIG_00021613,2605.31111v1,2605.25672v1,ML,ROBOTICS,0.9621841907501221,11
6957,34952,FIG_00006958,FIG_00034953,2605.31111v1,2605.28361v1,ML,SIGNAL,0.9619953632354736,12
6957,34948,FIG_00006958,FIG_00034949,2605.31111v1,2605.28361v1,ML,SIGNAL,0.961344838142395,13
6957,7626,FIG_00006958,FIG_00007627,2605.31111v1,2605.30612v1,ML,ML,0.9611726999282837,14
6957,21738,FIG_00006958,FIG_00021739,2605.31111v1,2605.25170v1,ML,ROBOTICS,0.9607338905334473,15
6957,18809,FIG_00006958,FIG_00018810,2605.31111v1,2603.05756v1,ML,IMAGING,0.9599431753158569,16
6959,6961,FIG_00006960,FIG_00006962,2605.31111v1,2605.31111v1,ML,ML,0.9538902044296265,1
6960,16340,FIG_00006961,FIG_00016341,2605.31111v1,2604.15561v1,ML,IMAGING,0.9677860736846924,1
6960,26394,FIG_00006961,FIG_00026395,2605.31111v1,2605.10094v2,ML,ROBOTICS,0.9668480753898621,2
6960,16336,FIG_00006961,FIG_00016337,2605.31111v1,2604.15561v1,ML,IMAGING,0.9644763469696045,3
6960,17275,FIG_00006961,FIG_00017276,2605.31111v1,2604.00263v1,ML,IMAGING,0.96310955286026,4
6960,28986,FIG_00006961,FIG_00028987,2605.31111v1,2605.18588v1,ML,BIOINFO,0.9622289538383484,5
6960,29709,FIG_00006961,FIG_00029710,2605.31111v1,2604.26498v2,ML,BIOINFO,0.9602174758911133,6
6960,29465,FIG_00006961,FIG_00029466,2605.31111v1,2605.05254v1,ML,BIOINFO,0.9585613012313843,7
6960,9182,FIG_00006961,FIG_00009183,2605.31111v1,2605.28649v1,ML,ML,0.9584258198738098,8
6960,7195,FIG_00006961,FIG_00007196,2605.31111v1,2605.30952v1,ML,ML,0.9580799341201782,9
6960,10792,FIG_00006961,FIG_00010793,2605.31111v1,2605.26802v1,ML,ML,0.9572243690490723,10
6960,29886,FIG_00006961,FIG_00029887,2605.31111v1,2604.19840v1,ML,BIOINFO,0.9571763277053833,11
6960,21864,FIG_00006961,FIG_00021865,2605.31111v1,2605.24810v1,ML,ROBOTICS,0.9551529884338379,12
6960,9753,FIG_00006961,FIG_00009754,2605.31111v1,2605.28137v1,ML,ML,0.9548785090446472,13
6960,8370,FIG_00006961,FIG_00008371,2605.31111v1,2605.29803v1,ML,ML,0.9538341760635376,14
6960,8599,FIG_00006961,FIG_00008600,2605.31111v1,2605.29494v1,ML,ML,0.9535728096961975,15
6960,23408,FIG_00006961,FIG_00023409,2605.31111v1,2605.19294v1,ML,ROBOTICS,0.9533470273017883,16
6960,22424,FIG_00006961,FIG_00022425,2605.31111v1,2605.22164v1,ML,ROBOTICS,0.9531660676002502,17
6960,24624,FIG_00006961,FIG_00024625,2605.31111v1,2605.15528v1,ML,ROBOTICS,0.9524697661399841,18
6961,29704,FIG_00006962,FIG_00029705,2605.31111v1,2604.26498v2,ML,BIOINFO,0.9502819180488586,1
6967,6968,FIG_00006968,FIG_00006969,2605.31108v1,2605.31108v1,ML,ML,0.9594653248786926,1
6967,6969,FIG_00006968,FIG_00006970,2605.31108v1,2605.31108v1,ML,ML,0.9593809843063354,2
6968,6969,FIG_00006969,FIG_00006970,2605.31108v1,2605.31108v1,ML,ML,0.9836363792419434,1
6999,30752,FIG_00007000,FIG_00030753,2605.31296v1,2603.15711v1,ML,BIOINFO,0.9508681297302246,1
7007,32635,FIG_00007008,FIG_00032636,2605.31291v1,2601.01245v1,ML,BIOINFO,0.9680790901184082,1
7007,31477,FIG_00007008,FIG_00031478,2605.31291v1,2602.13398v1,ML,BIOINFO,0.9657667875289917,2
7007,29007,FIG_00007008,FIG_00029008,2605.31291v1,2605.18552v1,ML,BIOINFO,0.9656551480293274,3
7007,25764,FIG_00007008,FIG_00025765,2605.31291v1,2605.12162v1,ML,ROBOTICS,0.9599490165710449,4
7007,32647,FIG_00007008,FIG_00032648,2605.31291v1,2601.00647v1,ML,BIOINFO,0.9594436883926392,5
7007,10841,FIG_00007008,FIG_00010842,2605.31291v1,2605.26718v1,ML,ML,0.9592360854148865,6
7007,29293,FIG_00007008,FIG_00029294,2605.31291v1,2605.09506v1,ML,BIOINFO,0.9585909843444824,7
7007,14939,FIG_00007008,FIG_00014940,2605.31291v1,2605.14734v2,ML,IMAGING,0.9584752321243286,8
7007,10556,FIG_00007008,FIG_00010557,2605.31291v1,2605.27076v1,ML,ML,0.9579299688339233,9
7007,9085,FIG_00007008,FIG_00009086,2605.31291v1,2605.28711v2,ML,ML,0.9577394723892212,10
7014,7016,FIG_00007015,FIG_00007017,2605.31063v1,2605.31063v1,ML,ML,0.9682273864746094,1
7023,18587,FIG_00007024,FIG_00018588,2605.31057v1,2603.10188v1,ML,IMAGING,0.9670531749725342,1
7023,7687,FIG_00007024,FIG_00007688,2605.31057v1,2605.30580v1,ML,ML,0.9656208753585815,2
7023,23512,FIG_00007024,FIG_00023513,2605.31057v1,2605.19120v1,ML,ROBOTICS,0.962958574295044,3
7023,22339,FIG_00007024,FIG_00022340,2605.31057v1,2605.22493v1,ML,ROBOTICS,0.9615851640701294,4
7023,9656,FIG_00007024,FIG_00009657,2605.31057v1,2605.28203v1,ML,ML,0.9612367153167725,5
7023,15642,FIG_00007024,FIG_00015643,2605.31057v1,2605.00448v1,ML,IMAGING,0.9601808786392212,6
7023,22283,FIG_00007024,FIG_00022284,2605.31057v1,2605.22693v1,ML,ROBOTICS,0.9591808319091797,7
7023,18588,FIG_00007024,FIG_00018589,2605.31057v1,2603.10188v1,ML,IMAGING,0.9568880796432495,8
7023,25764,FIG_00007024,FIG_00025765,2605.31057v1,2605.12162v1,ML,ROBOTICS,0.9564759135246277,9
7023,21624,FIG_00007024,FIG_00021625,2605.31057v1,2605.25584v1,ML,ROBOTICS,0.9554234147071838,10
7023,10729,FIG_00007024,FIG_00010730,2605.31057v1,2605.27474v2,ML,ML,0.9551123976707458,11
7023,11801,FIG_00007024,FIG_00011802,2605.31057v1,2605.25966v1,ML,ML,0.9534475803375244,12
7023,16036,FIG_00007024,FIG_00016037,2605.31057v1,2604.22212v1,ML,IMAGING,0.951956033706665,13
7023,11833,FIG_00007024,FIG_00011834,2605.31057v1,2605.31598v1,ML,CV,0.9515485167503357,14
7023,12920,FIG_00007024,FIG_00012921,2605.31057v1,2605.29827v1,ML,CV,0.9513330459594727,15
7023,32404,FIG_00007024,FIG_00032405,2605.31057v1,2601.08996v1,ML,BIOINFO,0.9508119821548462,16
7025,7026,FIG_00007026,FIG_00007027,2605.31057v1,2605.31057v1,ML,ML,0.9928793907165527,1
7028,7039,FIG_00007029,FIG_00007040,2605.31050v1,2605.31050v1,ML,ML,0.982864260673523,1
7028,7038,FIG_00007029,FIG_00007039,2605.31050v1,2605.31050v1,ML,ML,0.9793447256088257,2
7032,7037,FIG_00007033,FIG_00007038,2605.31050v1,2605.31050v1,ML,ML,0.9732089042663574,1
7032,7033,FIG_00007033,FIG_00007034,2605.31050v1,2605.31050v1,ML,ML,0.9516348242759705,2
